parameter_name,parameter_value,kernel,C,gamma,degree,coef0,class_weight,csp_components,fold,subject,accuracy,f1_score,roc_auc
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,19,19,0.5555555555555556,0.4444444444444444,0.6067193675889329
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,20,20,0.5111111111111111,0.3888888888888889,0.575098814229249
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,21,21,0.5333333333333333,0.6557377049180327,0.7063492063492064
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,22,22,0.4888888888888889,0.6567164179104478,0.5830039525691699
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,23,23,0.7045454545454546,0.7547169811320755,0.7892561983471075
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,24,24,0.5555555555555556,0.42857142857142855,0.5974025974025974
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,25,25,0.7333333333333333,0.75,0.7865612648221344
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,26,26,0.4888888888888889,0.6461538461538462,0.8134920634920635
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,27,27,0.5555555555555556,0.6551724137931034,0.6383399209486166
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,28,28,0.5333333333333333,0.5531914893617021,0.5276679841897234
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,29,29,0.7777777777777778,0.8148148148148148,0.9980237154150198
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,30,30,0.5333333333333333,0.16,0.7023809523809524
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,31,31,0.8,0.7567567567567568,0.9209486166007905
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,32,32,0.75,0.8070175438596491,0.9275362318840579
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,33,33,0.6888888888888889,0.5625,0.8774703557312253
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,34,34,0.8444444444444444,0.8727272727272727,0.9702380952380951
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,35,35,0.5111111111111111,0.5,0.5573122529644269
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,36,36,0.36363636363636365,0.391304347826087,0.41942148760330583
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,37,37,0.5111111111111111,0.0,0.5098814229249011
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,38,38,0.5111111111111111,0.15384615384615385,0.5335968379446641
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,39,39,0.45454545454545453,0.45454545454545453,0.4824016563146998
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,40,40,0.5111111111111111,0.47619047619047616,0.5238095238095238
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,41,41,0.7555555555555555,0.7027027027027027,0.7678571428571429
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,42,42,0.9111111111111111,0.9130434782608695,0.9683794466403162
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,43,43,0.8,0.7567567567567568,0.9387351778656127
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,44,44,0.6206896551724138,0.47619047619047616,0.7904761904761904
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,45,45,0.5555555555555556,0.23076923076923078,0.8280632411067195
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,46,46,0.5555555555555556,0.23076923076923078,0.7450592885375493
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,47,47,0.5555555555555556,0.6774193548387096,0.5992063492063493
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,48,48,0.7647058823529411,0.75,0.9857142857142858
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,49,49,0.8666666666666667,0.8695652173913043,0.9308300395256917
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,50,50,0.5111111111111111,0.47619047619047616,0.5770750988142292
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,51,51,0.5777777777777777,0.17391304347826086,0.5198412698412698
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,52,52,0.8048780487804879,0.75,0.8516746411483254
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,53,53,0.46511627906976744,0.30303030303030304,0.5844155844155845
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,54,54,0.46153846153846156,0.5882352941176471,0.7038043478260869
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,55,55,0.8666666666666667,0.8421052631578947,0.9426877470355731
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,56,56,0.7954545454545454,0.7906976744186046,0.8966942148760331
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,57,57,0.7111111111111111,0.6829268292682927,0.7023809523809524
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,58,58,0.5333333333333333,0.43243243243243246,0.5515873015873016
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,59,59,0.5333333333333333,0.16,0.4841269841269842
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,60,60,0.7727272727272727,0.782608695652174,0.8966942148760331
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,61,61,0.6976744186046512,0.5806451612903226,0.816017316017316
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,62,62,0.8666666666666667,0.8421052631578947,0.9624505928853755
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,63,63,0.5348837209302325,0.16666666666666666,0.7142857142857143
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,64,64,0.6888888888888889,0.7586206896551724,0.7905138339920948
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,65,65,0.7111111111111111,0.6285714285714286,0.8115079365079365
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,66,66,0.5555555555555556,0.5,0.5316205533596838
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,67,67,0.5111111111111111,0.15384615384615385,0.5810276679841897
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,68,68,0.5333333333333333,0.16,0.6719367588932805
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,69,69,0.5555555555555556,0.16666666666666666,0.6130952380952381
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,70,70,0.5777777777777777,0.2962962962962963,0.8300395256916996
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,71,71,0.6,0.35714285714285715,0.9367588932806324
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,72,72,0.9555555555555556,0.9565217391304348,0.9841897233201581
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,73,73,0.6888888888888889,0.72,0.7391304347826088
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,74,74,0.5555555555555556,0.6153846153846154,0.6051587301587302
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,75,75,0.8292682926829268,0.8205128205128205,0.9333333333333332
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,76,76,0.6444444444444445,0.6,0.6245059288537549
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,77,77,0.4888888888888889,0.5818181818181818,0.5416666666666666
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,78,78,0.4888888888888889,0.6229508196721312,0.4703557312252964
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,79,79,0.625,0.5454545454545454,0.68
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,80,80,0.5111111111111111,0.0,0.49999999999999994
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,81,81,0.4888888888888889,0.0,0.5909090909090909
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,82,82,0.5777777777777777,0.4864864864864865,0.6798418972332015
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,83,83,0.5526315789473685,0.19047619047619047,0.8725761772853186
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,84,84,0.6818181818181818,0.6956521739130435,0.712215320910973
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,85,85,0.5681818181818182,0.6885245901639344,0.8964803312629399
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,86,86,0.6136363636363636,0.41379310344827586,0.8819875776397516
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,87,87,0.5333333333333333,0.4878048780487805,0.49209486166007904
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,88,88,0.5454545454545454,0.32432432432432434,0.601851851851852
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,89,89,0.5777777777777777,0.6666666666666666,0.7162698412698413
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,90,90,0.5111111111111111,0.45,0.5158102766798418
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,91,91,0.4772727272727273,0.4888888888888889,0.5475206611570249
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,92,92,0.6071428571428571,0.45,0.7217948717948718
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,93,93,0.7111111111111111,0.6060606060606061,0.9130434782608696
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,94,94,0.8863636363636364,0.9019607843137255,0.958592132505176
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,95,95,0.39285714285714285,0.5641025641025641,0.59375
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,96,96,0.40476190476190477,0.5283018867924528,0.43990929705215415
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,97,97,0.5,0.0,0.5826446280991735
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,98,98,0.5333333333333333,0.6557377049180327,0.5810276679841897
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,99,99,0.5116279069767442,0.27586206896551724,0.5865800865800866
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,100,100,0.5,0.0,0.5709876543209876
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,101,101,0.4888888888888889,0.0,0.6383399209486166
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,102,102,0.7555555555555555,0.7843137254901961,0.8873517786561266
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,103,103,0.6511627906976745,0.6341463414634146,0.777056277056277
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,104,104,0.5348837209302325,0.5833333333333334,0.4696969696969697
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,105,105,0.5777777777777777,0.3448275862068966,0.5830039525691699
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,106,106,0.6666666666666666,0.6938775510204082,0.6686507936507936
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,107,107,0.6,0.4,0.7003968253968255
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,108,108,0.7555555555555555,0.7027027027027027,0.8794466403162055
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,1,1,0.37777777777777777,0.44,0.3952569169960474
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,2,2,0.6444444444444445,0.6,0.6798418972332017
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,3,3,0.5333333333333333,0.6440677966101694,0.5
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,4,4,0.5111111111111111,0.0,0.7075098814229249
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,5,5,0.4666666666666667,0.0,0.5238095238095238
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,6,6,0.5333333333333333,0.08695652173913043,0.496031746031746
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,7,7,0.6,0.64,0.7272727272727273
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,8,8,0.4888888888888889,0.0,0.6205533596837944
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,9,9,0.4666666666666667,0.6363636363636364,0.4662698412698412
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,10,10,0.5555555555555556,0.6296296296296297,0.6369047619047619
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,11,11,0.5111111111111111,0.0,0.5691699604743083
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,12,12,0.5555555555555556,0.2857142857142857,0.5634920634920635
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,13,13,0.6285714285714286,0.6486486486486487,0.6372549019607843
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,14,14,0.5555555555555556,0.696969696969697,0.6047430830039526
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,15,15,0.6444444444444445,0.6666666666666666,0.6185770750988142
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,16,16,0.4888888888888889,0.0,0.5316205533596838
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,17,17,0.5952380952380952,0.45161290322580644,0.5818181818181818
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,18,18,0.5111111111111111,0.6764705882352942,0.4920948616600791
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,19,19,0.4888888888888889,0.6101694915254238,0.642292490118577
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,20,20,0.4888888888888889,0.6567164179104478,0.5217391304347825
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,21,21,0.5111111111111111,0.0,0.4722222222222222
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,22,22,0.5333333333333333,0.6865671641791045,0.7114624505928854
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,23,23,0.4772727272727273,0.5818181818181818,0.5
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,24,24,0.5,0.64,0.5974025974025974
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,25,25,0.5111111111111111,0.08333333333333333,0.4466403162055336
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,26,26,0.5777777777777777,0.5777777777777777,0.6488095238095238
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,27,27,0.5111111111111111,0.6451612903225806,0.40118577075098816
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,28,28,0.4666666666666667,0.3684210526315789,0.49407114624505927
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,29,29,0.5111111111111111,0.0,0.6521739130434783
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,30,30,0.4444444444444444,0.6153846153846154,0.48412698412698413
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,31,31,0.5555555555555556,0.6296296296296297,0.6007905138339921
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,32,32,0.4318181818181818,0.4897959183673469,0.525879917184265
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,33,33,0.5333333333333333,0.4,0.5474308300395256
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,34,34,0.4666666666666667,0.14285714285714285,0.47222222222222227
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,35,35,0.4888888888888889,0.0,0.7075098814229249
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,36,36,0.45454545454545453,0.6129032258064516,0.40495867768595045
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,37,37,0.4888888888888889,0.6567164179104478,0.567193675889328
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,38,38,0.4888888888888889,0.6567164179104478,0.5553359683794467
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,39,39,0.5227272727272727,0.0,0.639751552795031
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,40,40,0.5333333333333333,0.6956521739130435,0.5615079365079365
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,41,41,0.4666666666666667,0.6363636363636364,0.48611111111111105
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,42,42,0.4888888888888889,0.0,0.725296442687747
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,43,43,0.6666666666666666,0.7368421052631579,0.6837944664031621
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,44,44,0.4482758620689655,0.3333333333333333,0.5190476190476191
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,45,45,0.4888888888888889,0.6349206349206349,0.6640316205533597
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,46,46,0.4888888888888889,0.30303030303030304,0.4960474308300395
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,47,47,0.4666666666666667,0.6363636363636364,0.6091269841269842
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,48,48,0.4117647058823529,0.0,0.6285714285714286
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,49,49,0.6,0.4375,0.7509881422924901
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,50,50,0.5111111111111111,0.0,0.6442687747035574
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,51,51,0.4666666666666667,0.6363636363636364,0.498015873015873
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,52,52,0.5365853658536586,0.24,0.569377990430622
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,53,53,0.5116279069767442,0.676923076923077,0.5606060606060607
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,54,54,0.5384615384615384,0.25,0.38858695652173914
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,55,55,0.4888888888888889,0.6567164179104478,0.5968379446640316
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,56,56,0.5454545454545454,0.4117647058823529,0.628099173553719
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,57,57,0.4666666666666667,0.6129032258064516,0.4305555555555556
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,58,58,0.6222222222222222,0.48484848484848486,0.6071428571428572
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,59,59,0.4444444444444444,0.5454545454545454,0.5555555555555555
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,60,60,0.5909090909090909,0.35714285714285715,0.6074380165289257
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,61,61,0.5581395348837209,0.6415094339622641,0.5865800865800865
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,62,62,0.5111111111111111,0.0,0.6798418972332015
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,63,63,0.4883720930232558,0.0,0.7099567099567099
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,64,64,0.5111111111111111,0.6666666666666666,0.5276679841897234
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,65,65,0.4888888888888889,0.6461538461538462,0.5952380952380952
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,66,66,0.5333333333333333,0.5333333333333333,0.5711462450592886
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,67,67,0.5111111111111111,0.5217391304347826,0.5039525691699605
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,68,68,0.4888888888888889,0.0,0.5849802371541502
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,69,69,0.6444444444444445,0.68,0.6964285714285714
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,70,70,0.4888888888888889,0.6349206349206349,0.5928853754940712
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,71,71,0.5555555555555556,0.6774193548387096,0.6521739130434782
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,72,72,0.5111111111111111,0.6764705882352942,0.2648221343873518
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,73,73,0.4666666666666667,0.625,0.45454545454545453
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,74,74,0.5333333333333333,0.08695652173913043,0.5079365079365079
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,75,75,0.5121951219512195,0.0,0.6142857142857143
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,76,76,0.5777777777777777,0.6274509803921569,0.6324110671936759
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,77,77,0.5555555555555556,0.5833333333333334,0.5297619047619048
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,78,78,0.5111111111111111,0.0,0.4980237154150198
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,79,79,0.5,0.0,0.31000000000000005
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,80,80,0.5777777777777777,0.3870967741935484,0.6363636363636364
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,81,81,0.4888888888888889,0.0,0.5948616600790514
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,82,82,0.5333333333333333,0.6181818181818182,0.6521739130434783
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,83,83,0.47368421052631576,0.23076923076923078,0.3767313019390582
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,84,84,0.45454545454545453,0.25,0.44306418219461696
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,85,85,0.5,0.6206896551724138,0.6708074534161491
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,86,86,0.4772727272727273,0.0,0.6708074534161491
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,87,87,0.5555555555555556,0.6551724137931034,0.5533596837944664
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,88,88,0.509090909090909,0.6746987951807228,0.4920634920634921
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,89,89,0.4666666666666667,0.6363636363636364,0.373015873015873
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,90,90,0.5111111111111111,0.6666666666666666,0.5790513833992095
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,91,91,0.4772727272727273,0.5964912280701754,0.5289256198347108
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,92,92,0.5357142857142857,0.48,0.5179487179487179
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,93,93,0.6,0.3076923076923077,0.6837944664031621
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,94,94,0.4772727272727273,0.0,0.6024844720496895
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,95,95,0.5714285714285714,0.0,0.453125
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,96,96,0.5238095238095238,0.6551724137931034,0.5147392290249433
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,97,97,0.4318181818181818,0.07407407407407407,0.42355371900826444
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,98,98,0.5555555555555556,0.4117647058823529,0.6205533596837945
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,99,99,0.5581395348837209,0.6885245901639344,0.5108225108225108
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,100,100,0.5,0.47058823529411764,0.4722222222222222
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,101,101,0.5333333333333333,0.43243243243243246,0.5711462450592886
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,102,102,0.5111111111111111,0.6764705882352942,0.45256916996047436
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,103,103,0.5348837209302325,0.16666666666666666,0.5670995670995671
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,104,104,0.5348837209302325,0.09090909090909091,0.5324675324675325
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,105,105,0.5111111111111111,0.08333333333333333,0.6027667984189724
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,106,106,0.4222222222222222,0.5,0.43452380952380953
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,107,107,0.4666666666666667,0.2,0.3908730158730158
kernel,sigmoid,sigmoid,1.0,scale,3,0.0,balanced,6,108,108,0.4666666666666667,0.625,0.7233201581027668
