parameter_name,parameter_value,n_estimators,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,class_weight,csp_components,fold,subject,accuracy,f1_score,roc_auc
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,93,93,0.8222222222222222,0.8,0.8596837944664032
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,94,94,0.8409090909090909,0.8679245283018868,0.9834368530020705
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,95,95,0.39285714285714285,0.5641025641025641,0.484375
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,96,96,0.47619047619047616,0.6451612903225806,0.43990929705215415
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,97,97,0.5,0.0,0.5681818181818181
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,98,98,0.5777777777777777,0.6885245901639344,0.6264822134387351
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,99,99,0.4883720930232558,0.35294117647058826,0.5194805194805194
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,100,100,0.5277777777777778,0.6046511627906976,0.5771604938271605
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,101,101,0.5333333333333333,0.16,0.5553359683794467
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,102,102,0.6666666666666666,0.5454545454545454,0.7806324110671936
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,103,103,0.6046511627906976,0.5405405405405406,0.696969696969697
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,104,104,0.5116279069767442,0.5714285714285714,0.49783549783549785
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,105,105,0.5333333333333333,0.3225806451612903,0.49604743083003955
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,106,106,0.6222222222222222,0.6046511627906976,0.7003968253968254
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,107,107,0.5333333333333333,0.5531914893617021,0.5634920634920635
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,108,108,0.8444444444444444,0.8205128205128205,0.8735177865612648
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,1,1,0.6444444444444445,0.7241379310344828,0.7687747035573123
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,2,2,0.6666666666666666,0.4827586206896552,0.9090909090909091
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,3,3,0.5333333333333333,0.6037735849056604,0.5237154150197629
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,4,4,0.7777777777777778,0.8076923076923077,0.7470355731225297
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,5,5,0.35555555555555557,0.43137254901960786,0.35317460317460314
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,6,6,0.4888888888888889,0.0,0.5257936507936507
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,7,7,0.6666666666666666,0.7457627118644068,0.9446640316205533
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,8,8,0.6666666666666666,0.6511627906976745,0.7213438735177865
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,9,9,0.5111111111111111,0.3125,0.5793650793650794
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,10,10,0.6666666666666666,0.6666666666666666,0.7321428571428572
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,11,11,0.5333333333333333,0.5116279069767442,0.5474308300395256
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,12,12,0.5777777777777777,0.5128205128205128,0.6626984126984127
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,13,13,0.7428571428571429,0.6896551724137931,0.8267973856209151
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,14,14,0.6222222222222222,0.6792452830188679,0.6857707509881423
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,15,15,0.5777777777777777,0.6984126984126984,0.91699604743083
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,16,16,0.6888888888888889,0.72,0.6897233201581028
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,17,17,0.5476190476190477,0.09523809523809523,0.4886363636363636
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,18,18,0.4666666666666667,0.5862068965517241,0.4624505928853755
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,19,19,0.6,0.7,0.8063241106719369
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,20,20,0.5333333333333333,0.16,0.5316205533596838
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,21,21,0.5777777777777777,0.6415094339622641,0.7321428571428572
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,22,22,0.5333333333333333,0.6865671641791045,0.6363636363636364
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,23,23,0.6818181818181818,0.75,0.7933884297520661
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,24,24,0.5,0.3076923076923077,0.33766233766233766
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,25,25,0.6444444444444445,0.6666666666666666,0.6956521739130435
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,26,26,0.7777777777777778,0.7916666666666666,0.753968253968254
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,27,27,0.5111111111111111,0.65625,0.5632411067193676
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,28,28,0.5555555555555556,0.5,0.5256916996047432
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,29,29,0.7777777777777778,0.8148148148148148,0.9604743083003953
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,30,30,0.5333333333333333,0.16,0.5634920634920635
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,31,31,0.8222222222222222,0.8333333333333334,0.9664031620553359
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,32,32,0.7954545454545454,0.8235294117647058,0.8509316770186335
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,33,33,0.7111111111111111,0.6285714285714286,0.8735177865612649
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,34,34,0.8444444444444444,0.8727272727272727,0.9702380952380952
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,35,35,0.5333333333333333,0.16,0.8142292490118578
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,36,36,0.4318181818181818,0.46808510638297873,0.43181818181818177
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,37,37,0.5111111111111111,0.0,0.47233201581027673
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,38,38,0.5111111111111111,0.45,0.5256916996047432
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,39,39,0.5,0.5416666666666666,0.412008281573499
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,40,40,0.4222222222222222,0.35,0.4126984126984127
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,41,41,0.6222222222222222,0.5853658536585366,0.6984126984126984
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,42,42,0.8222222222222222,0.8095238095238095,0.9565217391304348
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,43,43,0.6222222222222222,0.48484848484848486,0.7924901185770751
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,44,44,0.7241379310344828,0.7142857142857143,0.6904761904761905
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,45,45,0.5777777777777777,0.24,0.7035573122529645
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,46,46,0.5555555555555556,0.5454545454545454,0.533596837944664
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,47,47,0.5111111111111111,0.56,0.5873015873015873
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,48,48,0.7058823529411765,0.7058823529411765,0.7714285714285714
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,49,49,0.8,0.7804878048780488,0.8893280632411067
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,50,50,0.5111111111111111,0.0,0.6620553359683794
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,51,51,0.5333333333333333,0.0,0.4384920634920635
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,52,52,0.7317073170731707,0.6451612903225806,0.8397129186602871
