parameter_name,parameter_value,cov_estimator,ts_metric,C,solver,class_weight,fold,subject,accuracy,f1_score,roc_auc
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,65,65,0.7111111111111111,0.6486486486486487,0.7123015873015872
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,66,66,0.4666666666666667,0.5384615384615384,0.4723320158102767
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,67,67,0.5333333333333333,0.5531914893617021,0.533596837944664
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,68,68,0.6444444444444445,0.6363636363636364,0.7411067193675889
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,69,69,0.5333333333333333,0.43243243243243246,0.5873015873015873
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,70,70,0.6444444444444445,0.5555555555555556,0.7885375494071147
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,71,71,0.7555555555555555,0.7027027027027027,0.8893280632411067
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,72,72,0.8888888888888888,0.8979591836734694,0.9861660079051383
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,73,73,0.6,0.5714285714285714,0.6699604743083004
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,74,74,0.5555555555555556,0.6428571428571429,0.6547619047619047
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,75,75,0.8536585365853658,0.8421052631578947,0.9023809523809523
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,76,76,0.4888888888888889,0.6567164179104478,0.5296442687747035
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,77,77,0.5111111111111111,0.6451612903225806,0.5396825396825397
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,78,78,0.4888888888888889,0.5818181818181818,0.5375494071146245
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,79,79,0.6,0.6363636363636364,0.64
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,80,80,0.6,0.5263157894736842,0.6146245059288538
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,81,81,0.4888888888888889,0.0,0.7845849802371542
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,82,82,0.6666666666666666,0.7058823529411765,0.7707509881422925
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,83,83,0.8421052631578947,0.85,0.9529085872576176
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,84,84,0.5681818181818182,0.6122448979591837,0.7287784679089027
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,85,85,0.8409090909090909,0.8444444444444444,0.9316770186335404
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,86,86,0.7727272727272727,0.8076923076923077,0.8861283643892339
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,87,87,0.5111111111111111,0.5925925925925926,0.4624505928853755
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,88,88,0.5454545454545454,0.358974358974359,0.5886243386243386
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,89,89,0.6222222222222222,0.6222222222222222,0.6746031746031745
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,90,90,0.5555555555555556,0.4444444444444444,0.5474308300395256
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,91,91,0.5909090909090909,0.7096774193548387,0.7954545454545455
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,92,92,0.7142857142857143,0.7777777777777778,0.7692307692307692
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,93,93,0.8,0.7906976744186046,0.8932806324110671
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,94,94,0.75,0.8070175438596491,0.9772256728778468
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,95,95,0.5714285714285714,0.5714285714285714,0.640625
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,96,96,0.47619047619047616,0.42105263157894735,0.5691609977324263
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,97,97,0.5454545454545454,0.375,0.5764462809917356
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,98,98,0.4888888888888889,0.6461538461538462,0.5691699604743083
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,99,99,0.4883720930232558,0.15384615384615385,0.6168831168831169
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,100,100,0.5277777777777778,0.5405405405405406,0.5524691358024691
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,101,101,0.4888888888888889,0.25806451612903225,0.5079051383399209
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,102,102,0.7777777777777778,0.75,0.8952569169960475
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,103,103,0.6744186046511628,0.7307692307692307,0.7705627705627704
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,104,104,0.4186046511627907,0.5454545454545454,0.3939393939393939
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,105,105,0.6222222222222222,0.6382978723404256,0.6343873517786561
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,106,106,0.6666666666666666,0.6808510638297872,0.7083333333333333
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,107,107,0.6888888888888889,0.6956521739130435,0.6904761904761905
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,108,108,0.7555555555555555,0.7843137254901961,0.8695652173913043
solver,saga,lwf,riemann,1.0,saga,balanced,1,1,0.7111111111111111,0.6285714285714286,0.8320158102766799
solver,saga,lwf,riemann,1.0,saga,balanced,2,2,0.7777777777777778,0.7058823529411765,0.8913043478260869
solver,saga,lwf,riemann,1.0,saga,balanced,3,3,0.4666666666666667,0.4782608695652174,0.4011857707509881
solver,saga,lwf,riemann,1.0,saga,balanced,4,4,0.5111111111111111,0.65625,0.8359683794466404
solver,saga,lwf,riemann,1.0,saga,balanced,5,5,0.4222222222222222,0.5666666666666667,0.4047619047619048
solver,saga,lwf,riemann,1.0,saga,balanced,6,6,0.5555555555555556,0.23076923076923078,0.503968253968254
solver,saga,lwf,riemann,1.0,saga,balanced,7,7,0.9333333333333333,0.926829268292683,1.0
solver,saga,lwf,riemann,1.0,saga,balanced,8,8,0.6666666666666666,0.6666666666666666,0.7430830039525692
solver,saga,lwf,riemann,1.0,saga,balanced,9,9,0.6222222222222222,0.5641025641025641,0.5337301587301588
solver,saga,lwf,riemann,1.0,saga,balanced,10,10,0.5555555555555556,0.6666666666666666,0.6845238095238095
solver,saga,lwf,riemann,1.0,saga,balanced,11,11,0.5111111111111111,0.0,0.48023715415019763
solver,saga,lwf,riemann,1.0,saga,balanced,12,12,0.8,0.7906976744186046,0.8412698412698413
solver,saga,lwf,riemann,1.0,saga,balanced,13,13,0.7714285714285715,0.75,0.8725490196078431
solver,saga,lwf,riemann,1.0,saga,balanced,14,14,0.6666666666666666,0.6511627906976745,0.7371541501976284
solver,saga,lwf,riemann,1.0,saga,balanced,15,15,0.6222222222222222,0.7213114754098361,0.932806324110672
solver,saga,lwf,riemann,1.0,saga,balanced,16,16,0.5555555555555556,0.6875,0.7924901185770751
