trial_number,fold,subject,epoch,train_loss,val_loss,learning_rate,hidden_size,num_layers,dropout_rate,bidirectional,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed
4,35,35,9,0.6876414598840656,0.6939727584520976,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,35,35,10,0.6849789280783046,0.6966630538304647,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,35,35,11,0.6833921919266382,0.6938646952311198,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,35,35,12,0.6810218461535194,0.6936682184537252,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,36,36,1,0.6959795744130106,0.6944441040356953,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,36,36,2,0.693828025099003,0.6942276239395142,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,36,36,3,0.6915368871255354,0.6950848738352458,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,36,36,4,0.6909397759220817,0.6945502003033955,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,36,36,5,0.6918988959355787,0.6941716392834981,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,36,36,6,0.6885615076982614,0.6929677248001098,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,36,36,7,0.6887458043568062,0.6937056144078573,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,36,36,8,0.6864894014416318,0.6950934847195943,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,36,36,9,0.6837259991602465,0.6958140929539999,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,36,36,10,0.6824526299129833,0.6966559807459514,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,36,36,11,0.6784340788920721,0.7025710900624593,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,37,37,1,0.6929281182361372,0.6905169208844503,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,37,37,2,0.6927385054754488,0.6918654044469198,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,37,37,3,0.6924377724979863,0.6929876526196798,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,37,37,4,0.6921314868060026,0.6930816213289896,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,37,37,5,0.6887124045328661,0.69324103196462,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,37,37,6,0.6889224400122961,0.6919692118962606,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,38,38,1,0.6955198013421261,0.6943869948387146,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,38,38,2,0.6942981951164476,0.6940667867660523,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,38,38,3,0.6921398165551099,0.6936711668968201,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,38,38,4,0.6904296870484496,0.694399098555247,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,38,38,5,0.6897412412094347,0.6976244529088338,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,38,38,6,0.6877570129705198,0.6959018389383952,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,38,38,7,0.6880246996879578,0.7003146251042683,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,38,38,8,0.6866168230772018,0.6990805983543396,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,39,39,1,0.6961648446140867,0.6924130757649739,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,39,39,2,0.6943884252598791,0.6921472231547038,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,39,39,3,0.6916326135396957,0.6917820652325948,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,39,39,4,0.6914684411251184,0.6918040553728739,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,39,39,5,0.6885794586304462,0.6922738313674927,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,39,39,6,0.690629955945593,0.6937975605328878,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,39,39,7,0.6905934471975673,0.6935985048611959,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,39,39,8,0.6892865580139738,0.6927292744318644,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,40,40,1,0.6970864245385835,0.6918054064114888,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,40,40,2,0.6943351486415574,0.6922943353652954,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,40,40,3,0.6931508535688574,0.6917486548423767,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,40,40,4,0.6918520656498995,0.6940144817034404,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,40,40,5,0.6913877513372537,0.6933608889579773,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,40,40,6,0.689045126691009,0.6912642439206441,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,40,40,7,0.6883545567591985,0.6920303861300151,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,40,40,8,0.6881320408799432,0.693200433254242,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,40,40,9,0.6863907724618912,0.6933201432228089,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,40,40,10,0.684934109900937,0.6946773926417033,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,40,40,11,0.6812569589325876,0.6950575311978658,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,41,41,1,0.6964374952244036,0.6947463432947795,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,41,41,2,0.6933288434238145,0.6965736150741577,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,41,41,3,0.6930959084720323,0.6955903371175131,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,41,41,4,0.6914819777011871,0.6950508236885071,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,41,41,5,0.6908544730959516,0.6964241663614908,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,41,41,6,0.6885858995444847,0.6967706918716431,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,42,42,1,0.6962438167044611,0.6924298961957296,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,42,42,2,0.6934615594871116,0.6929069797197978,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,42,42,3,0.6932509902751807,0.6924139420191447,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,42,42,4,0.691151809963313,0.6921825249989827,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,42,42,5,0.6908951365586483,0.6928868651390075,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,42,42,6,0.6879852278666063,0.6947454214096069,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,42,42,7,0.6909281891403776,0.6930891791979472,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,42,42,8,0.6885325985424446,0.6933347900708516,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,42,42,9,0.6861133963772745,0.6937826911608378,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,43,43,1,0.6965010283571301,0.6946686426798503,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,43,43,2,0.6936543466466846,0.6946231365203858,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,43,43,3,0.6923897248325925,0.6935041785240174,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,43,43,4,0.6914177284096227,0.6943836251894633,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,43,43,5,0.6909535378217697,0.6947093884150187,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,43,43,6,0.689570838303277,0.6946997245152792,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,43,43,7,0.6895865025845441,0.6944825847943624,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,43,43,8,0.6873543285059206,0.696397332350413,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,44,44,1,0.6959557488109126,0.6939090450604757,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,44,44,2,0.6940226487138055,0.6946477135022481,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,44,44,3,0.6917115178975192,0.6943860809008281,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,44,44,4,0.6923102831298654,0.6946714123090109,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,44,44,5,0.6916161138903011,0.6968995451927185,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,44,44,6,0.6893394083687754,0.6968103289604187,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,45,45,1,0.6953567690921553,0.6913302858670552,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,45,45,2,0.6930216067668163,0.6916207194328308,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,45,45,3,0.6925289784417008,0.6932962377866109,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,45,45,4,0.690961122061267,0.6929723223050436,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,45,45,5,0.6897724352099679,0.6937434633572896,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,45,45,6,0.6875867866205446,0.6941377560297648,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,46,46,1,0.6966185059511301,0.6935946941375732,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,46,46,2,0.6931435935425035,0.6940394520759583,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,46,46,3,0.6905454790050333,0.6927752296129862,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,46,46,4,0.6912534164659905,0.6927812814712524,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,46,46,5,0.6913893669843674,0.6930898706118266,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,46,46,6,0.6880980684901729,0.694005028406779,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,46,46,7,0.6877169821298483,0.69412628809611,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,46,46,8,0.6861777278510007,0.6943686842918396,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,47,47,1,0.6954297188556555,0.6947851181030273,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,47,47,2,0.6931321553208611,0.6950962384541829,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,47,47,3,0.6911889278527462,0.6958755731582642,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,47,47,4,0.6911140955758818,0.6978171388308207,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,47,47,5,0.6908832603331768,0.6950851360956828,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,47,47,6,0.6882401745427739,0.6969307740529378,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,48,48,1,0.6968389910862858,0.6947510838508606,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,48,48,2,0.6922896450623534,0.6940461317698161,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,48,48,3,0.691358892989338,0.6956370949745179,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,48,48,4,0.6917509476941331,0.6963948647181193,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,48,48,5,0.6892469072700443,0.6948941469192504,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,48,48,6,0.6878114320281753,0.6963116447130839,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,48,48,7,0.6866996498932516,0.6959642052650452,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,49,49,1,0.6981579408501134,0.6963237961133321,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,49,49,2,0.6938275342637842,0.693627146879832,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,49,49,3,0.6925802235350464,0.6929620226224263,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,49,49,4,0.6917083037622047,0.6920309980710347,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,49,49,5,0.6903883403900898,0.6946024179458619,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,49,49,6,0.6883802770665197,0.6943013469378153,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,49,49,7,0.6871320686557076,0.6957853555679321,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,49,49,8,0.6860276000066237,0.696940545241038,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,49,49,9,0.6849950118498369,0.6968814134597778,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,50,50,1,0.6952629116448489,0.6920350193977356,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,50,50,2,0.6939500317429051,0.694228180249532,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,50,50,3,0.6924384746587637,0.6936254223187764,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,50,50,4,0.6920556710524992,0.693280549844106,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,50,50,5,0.6913243866328037,0.6950836420059204,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,50,50,6,0.6881311720970905,0.6943100055058797,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,51,51,1,0.69441470413497,0.6938915292421977,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,51,51,2,0.692858356869582,0.6944684783617655,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,51,51,3,0.6910250674594532,0.69445854028066,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,51,51,4,0.6912377932758043,0.6946391661961874,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,51,51,5,0.6896566206758673,0.6947178602218628,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,51,51,6,0.6884910604267409,0.6951106945673625,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,52,52,1,0.6951040476560593,0.6972870230674744,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,52,52,2,0.693771601174817,0.6981291333834331,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,52,52,3,0.6909284122062452,0.6997590223948161,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,52,52,4,0.69210095929377,0.6984260559082032,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,52,52,5,0.6901656344081416,0.6973350445429484,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,52,52,6,0.6893899982625787,0.6978850801785786,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,53,53,1,0.6967424348448262,0.6934305548667907,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,53,53,2,0.6928086732373093,0.6938670635223388,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,53,53,3,0.6915178592457916,0.6942494869232178,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,53,53,4,0.6901879414464488,0.6957318544387817,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,53,53,5,0.6885333973349947,0.696603798866272,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,53,53,6,0.6861617881240267,0.697944684823354,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,54,54,1,0.6954577962557474,0.6954207181930542,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,54,54,2,0.6928930088426127,0.6957436641057332,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,54,54,3,0.6918248398737474,0.6974154154459635,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,54,54,4,0.6911410874489582,0.6955480774243673,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,54,54,5,0.6895120482553135,0.6960483511288961,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,54,54,6,0.6883131834593686,0.6972033103307088,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,55,55,1,0.6954075450246985,0.6965089996655782,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,55,55,2,0.6929836191914298,0.6966753403345743,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,55,55,3,0.6928909190676429,0.696310826142629,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,55,55,4,0.6914032291282307,0.6973398447036743,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,55,55,5,0.6917216782317017,0.6977043430010478,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,55,55,6,0.689666005246567,0.6980223615964254,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,55,55,7,0.6888744993643328,0.6981300950050354,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,55,55,8,0.687627706563834,0.6991021394729614,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,56,56,1,0.6975001918547081,0.693720297018687,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,56,56,2,0.6947042052492951,0.6940244714419047,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,56,56,3,0.6940684521740134,0.6932606220245361,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,56,56,4,0.6914427573933746,0.6933259963989258,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,56,56,5,0.6911957187182975,0.6943774739901225,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,56,56,6,0.6901233485250762,0.6925879518191019,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,56,56,7,0.6899483452240626,0.6946699500083924,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,56,56,8,0.6883979403611385,0.6950182596842448,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,56,56,9,0.6882374544035305,0.695240565141042,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,56,56,10,0.6875365335832943,0.695078186194102,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,56,56,11,0.686835101608074,0.6971580346425374,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,57,57,1,0.6968672103954084,0.6936299840609232,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,57,57,2,0.6921638539343169,0.6937721490859985,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,57,57,3,0.6910880280263496,0.6939585328102111,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,57,57,4,0.6904865011121287,0.6939189434051514,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,57,57,5,0.6908349607026938,0.6942710240681966,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,57,57,6,0.6873492941711888,0.6980874101320903,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,58,58,1,0.6960442341638334,0.6950692097345988,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,58,58,2,0.6942854365616133,0.6943316141764323,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,58,58,3,0.6923334463076158,0.6951775868733724,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,58,58,4,0.6918066943233664,0.696017038822174,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,58,58,5,0.6911534242557756,0.6964864253997802,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,58,58,6,0.6907921469572819,0.6973006327946981,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,58,58,7,0.6868167822108124,0.6978690544764201,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,59,59,1,0.6956174653587919,0.6925046046574911,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,59,59,2,0.692619316054113,0.693134355545044,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,59,59,3,0.6926470511790478,0.6924826463063558,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,59,59,4,0.6909472915259275,0.6920429944992066,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,59,59,5,0.6894088184291666,0.6921350995699564,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,59,59,6,0.6900449318416191,0.6926942904790242,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,59,59,7,0.688469742735227,0.6914060473442077,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,59,59,8,0.6859414925177892,0.6935132185618083,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,59,59,9,0.6850480021852435,0.6937264680862427,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,59,59,10,0.6870902221311223,0.6932687441507975,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,59,59,11,0.6818866964542505,0.6925213058789571,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,59,59,12,0.6807139001109384,0.6938153227170308,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,60,60,1,0.6940078943064718,0.6948979099591573,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,60,60,2,0.692754992481434,0.6958901405334472,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,60,60,3,0.693552861159498,0.6980843226114909,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,60,60,4,0.6909326653588902,0.6973491112391154,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,60,60,5,0.6913151424942594,0.6980959057807923,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,60,60,6,0.6902867492401239,0.6990161538124084,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,61,61,1,0.6953551791834108,0.6908519585927327,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,61,61,2,0.6922655417160555,0.6916609287261963,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
4,61,61,3,0.6909240082357869,0.6923766692479452,0.0016802666954548154,16,1,0.5,True,32,100,0.0001,0.1,5,3,0.7,False,42
