trial_number,hidden_size,num_layers,dropout_rate,bidirectional,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,67,67,0.5333333333333333,0.6037735849056605,0.5395256916996047,45,10.103427653957624,0.004724613972939551,0.10499142162087892,0.23975372314453125,62850,0.0,216.54248046875,0.6693092015656558,0.6881778777548762,0.688711154460907,7,12
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,68,68,0.4888888888888889,0.5490196078431373,0.4960474308300395,45,8.403634158952627,0.004928480018861592,0.10952177819692425,0.23975372314453125,62850,0.0234375,216.54248046875,0.6779773163072991,0.6907368451356888,0.6917641719182333,5,10
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,69,69,0.5111111111111111,0.5769230769230769,0.5099206349206349,45,9.244396071007941,0.004835451953113079,0.10745448784695731,0.23975372314453125,62850,0.0,216.54248046875,0.663140972906893,0.6882354346188632,0.6890434265136719,6,11
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,70,70,0.4666666666666667,0.39999999999999997,0.4841897233201581,45,8.425506425031926,0.004858290019910783,0.10796200044246183,0.23975372314453125,62850,0.25390625,216.54248046875,0.6766413098031824,0.6902116853179354,0.6912975509961446,5,10
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,71,71,0.6888888888888889,0.6666666666666666,0.6284584980237153,45,10.08022450201679,0.004847465024795383,0.10772144499545296,0.23975372314453125,62850,0.0,216.54248046875,0.6689689778017275,0.6886637138597893,0.6892735163370768,7,12
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,72,72,0.6,0.4705882352941176,0.6106719367588933,45,10.106285894988105,0.00471406796714291,0.1047570659365091,0.23975372314453125,62850,0.25390625,216.54248046875,0.6687131506023984,0.6871648904952136,0.6913674592971801,7,12
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,73,73,0.5111111111111111,0.0,0.5158102766798419,45,7.5860214970307425,0.004701146972365677,0.10446993271923727,0.23975372314453125,62850,0.25390625,216.54248046875,0.6732104827057231,0.6902566227045926,0.691926638285319,4,9
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,74,74,0.4444444444444444,0.2857142857142857,0.42063492063492064,45,9.244312025955878,0.004994410031940788,0.11098688959868419,0.23975372314453125,62850,0.0,216.54248046875,0.678285177006866,0.6912756661574045,0.6907032489776611,6,11
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,75,75,0.4878048780487805,0.5333333333333332,0.5357142857142857,41,9.234836140996777,0.004922613967210054,0.1200637552978062,0.23975372314453125,62850,0.0,216.54248046875,0.6764979561169943,0.6888338553183007,0.6930975794792176,6,11
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,76,76,0.4444444444444444,0.6153846153846153,0.5454545454545455,45,6.737684880965389,0.004714137990958989,0.10475862202131085,0.23975372314453125,62850,0.0625,216.54248046875,0.6793557477719856,0.6916026482076356,0.6924836277961731,3,8
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,77,77,0.4,0.3076923076923077,0.4027777777777778,45,5.044822928961366,0.004891674034297466,0.10870386742883259,0.23975372314453125,62850,0.0,216.54248046875,0.6866894910732905,0.6936567583770463,0.6932489474614462,1,6
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,78,78,0.4888888888888889,0.6461538461538462,0.6264822134387352,45,5.915444144979119,0.004798468027729541,0.10663262283843425,0.23975372314453125,62850,0.25390625,216.54248046875,0.6839212833931951,0.6928117284269044,0.6915819446245829,2,7
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,79,79,0.6,0.5555555555555556,0.525,40,8.418631669017486,0.004910632036626339,0.12276580091565847,0.23975372314453125,62850,0.0,216.54248046875,0.6733638802261064,0.6891463534398512,0.6939943234125773,5,10
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,80,80,0.6888888888888889,0.631578947368421,0.7233201581027668,45,7.60011660301825,0.0047840840416029096,0.10631297870228688,0.23975372314453125,62850,0.0625,216.54248046875,0.6761887299292015,0.6921741479273998,0.6921372095743815,4,9
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,81,81,0.4888888888888889,0.08,0.5533596837944663,45,10.077336585032754,0.0047192060155794024,0.10487124479065338,0.23975372314453125,62850,0.0,216.54248046875,0.66649711719065,0.688041321255944,0.6872666478157043,7,12
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,82,82,0.5333333333333333,0.46153846153846156,0.5632411067193676,45,6.73102651204681,0.004870548960752785,0.1082344213500619,0.23975372314453125,62850,0.0,216.54248046875,0.6770718729857242,0.691914802699378,0.6924101869265239,3,8
