parameter_name,parameter_value,temporal_filters,filter_length,pool_length,pool_stride,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,21,21,0.6,0.6896551724137931,0.8730158730158731,45,6.281001958064735,0.0011148699559271336,0.024774887909491856,0.10849761962890625,28442,0.0,130.51611328125,0.497182284340714,0.5841247527436777,0.5639052331447602,16,26
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,22,22,0.6222222222222222,0.6222222222222222,0.6304347826086957,45,6.752610141877085,0.0012106280773878098,0.02690284616417355,0.10849761962890625,28442,0.0,130.51611328125,0.530091538122206,0.5783480410322999,0.5739624400933584,11,21
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,23,23,0.5681818181818182,0.6779661016949152,0.8615702479338841,44,6.1597244730219245,0.003389298915863037,0.07702952081506902,0.10849761962890625,28442,0.0,130.51611328125,0.5570738496202411,0.6979900966539527,0.566585530837377,6,16
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,24,24,0.6111111111111112,0.6956521739130435,0.7532467532467533,18,7.32647246029228,0.0007957061752676964,0.04420589862598313,0.10849761962890625,28442,0.0,130.51611328125,0.5468220506843767,0.661168142368919,0.5781096994876862,12,22
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,25,25,0.7333333333333333,0.7272727272727273,0.8201581027667985,45,6.3189280279912055,0.0011281897313892841,0.02507088291976187,0.10849761962890625,28442,0.0,130.51611328125,0.5232308436975335,0.5705450651320544,0.575780165195465,12,22
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,26,26,0.8444444444444444,0.8292682926829268,0.9424603174603174,45,11.785526661202312,0.001108190044760704,0.024626445439126756,0.10849761962890625,28442,0.0,130.51611328125,0.511335155051766,0.5409726012836803,0.5683635453383128,19,29
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,27,27,0.5333333333333333,0.631578947368421,0.5276679841897234,45,7.656998958904296,0.0019076061435043812,0.0423912476334307,0.10849761962890625,28442,0.0,130.51611328125,0.5315382841861609,0.6583533438317704,0.5536229471365611,9,19
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,28,28,0.6222222222222222,0.6382978723404256,0.6403162055335968,45,7.070489545818418,0.0015709721483290195,0.03491049218508933,0.10849761962890625,28442,0.0,130.51611328125,0.5173848095265302,0.5829405938134049,0.5791143655776978,10,20
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,29,29,0.9555555555555556,0.9565217391304348,0.9881422924901186,45,5.019067220855504,0.0011637387797236443,0.02586086177163654,0.10849761962890625,28442,0.0,130.51611328125,0.5709433706872391,0.7437558542146827,0.5439700007438659,6,16
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,30,30,0.6222222222222222,0.5142857142857142,0.7559523809523809,45,8.884097168687731,0.0017071086913347244,0.03793574869632721,0.10849761962890625,28442,0.0,130.51611328125,0.5178688218196233,0.667337353708166,0.5582921862602234,10,20
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,31,31,0.8,0.8,0.8794466403162055,45,11.078486073296517,0.0037218332290649414,0.08270740509033203,0.10849761962890625,28442,0.0,130.51611328125,0.49001144324288226,0.5253081190766711,0.5814090887705485,19,29
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,32,32,0.7272727272727273,0.7142857142857143,0.7950310559006212,44,7.8847705642692745,0.003935300279408693,0.08943864271383395,0.10849761962890625,28442,0.0,130.51611328125,0.5411105487834323,0.6472463883233793,0.5880975365638733,9,19
