parameter_name,parameter_value,f1,depth_multiplier,f2,kernel_length,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
epochs,75,8,2,16,64,0.25,0.001,32,75,0.0,0.1,10,5,0.5,True,42,50,50,0.5333333333333333,0.3636363636363636,0.517786561264822,45,27.71519736002665,0.003961523005273193,0.08803384456162651,0.00708770751953125,1858,0.0,24.5439453125,0.5560311776670542,0.5611224603472333,0.5776163538297018,29,39
epochs,75,8,2,16,64,0.25,0.001,32,75,0.0,0.1,10,5,0.5,True,42,51,51,0.4666666666666667,0.6363636363636364,0.5853174603174603,45,17.273647670052014,0.0042125320178456604,0.09361182261879246,0.00708770751953125,1858,0.0,24.5439453125,0.5651024893829317,0.5954916423017328,0.6015902459621429,14,24
epochs,75,8,2,16,64,0.25,0.001,32,75,0.0,0.1,10,5,0.5,True,42,52,52,0.7560975609756098,0.6666666666666666,0.8516746411483254,41,14.943607284978498,0.006655363016761839,0.16232592723809366,0.00708770751953125,1858,0.0,24.5439453125,0.5820338452855746,0.6039412884098111,0.5970925251642863,11,21
epochs,75,8,2,16,64,0.25,0.001,32,75,0.0,0.1,10,5,0.5,True,42,53,53,0.4883720930232558,0.5,0.44372294372294374,43,24.887444694002625,0.004341808962635696,0.1009723014566441,0.00708770751953125,1858,0.0,24.5439453125,0.5637606497515332,0.5721499822808035,0.5810973922411601,25,35
epochs,75,8,2,16,64,0.25,0.001,32,75,0.0,0.1,10,5,0.5,True,42,54,54,0.7435897435897436,0.7058823529411765,0.8260869565217392,39,21.354135581001174,0.004296413040719926,0.11016443694153658,0.00708770751953125,1858,0.0,24.5439453125,0.5718107562173497,0.5780375715006482,0.583495972553889,20,30
epochs,75,8,2,16,64,0.25,0.001,32,75,0.0,0.1,10,5,0.5,True,42,55,55,0.7111111111111111,0.5806451612903226,0.8675889328063242,45,29.30161521496484,0.006624145957175642,0.14720324349279207,0.00708770751953125,1858,0.0,24.5439453125,0.5518778056809397,0.5534749893528043,0.5977321724096935,31,41
epochs,75,8,2,16,64,0.25,0.001,32,75,0.0,0.1,10,5,0.5,True,42,56,56,0.8409090909090909,0.8444444444444444,0.9297520661157025,44,24.93265175499255,0.006825290038250387,0.15512022814205423,0.00708770751953125,1858,0.0,24.5439453125,0.5616026249798861,0.5717825413201795,0.5931975563367208,25,35
epochs,75,8,2,16,64,0.25,0.001,32,75,0.0,0.1,10,5,0.5,True,42,57,57,0.5333333333333333,0.588235294117647,0.621031746031746,45,27.155718669004273,0.004266592033673078,0.09481315630384617,0.00708770751953125,1858,0.0,24.5439453125,0.5571603718580622,0.571756247092377,0.601297531525294,28,38
epochs,75,8,2,16,64,0.25,0.001,32,75,0.0,0.1,10,5,0.5,True,42,58,58,0.7777777777777778,0.7222222222222222,0.7440476190476191,45,21.402023090980947,0.006834650004748255,0.1518811112166279,0.00708770751953125,1858,0.0,24.5439453125,0.5571707227464878,0.5736367612174063,0.6044770359992981,20,30
epochs,75,8,2,16,64,0.25,0.001,32,75,0.0,0.1,10,5,0.5,True,42,59,59,0.5777777777777777,0.3448275862068965,0.5674603174603174,45,24.267314011987764,0.0065821740427054465,0.14627053428234324,0.00708770751953125,1858,0.0,24.5439453125,0.5623419822165461,0.5746118013154377,0.6121775110562643,24,34
