parameter_name,parameter_value,temporal_filters,depth_multiplier,kernel_length,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,64,64,0.5111111111111111,0.6451612903225806,0.7292490118577075,45,8.219953460153192,0.0011892891488969326,0.02642864775326517,0.00330352783203125,866,0.0078125,29.60791015625,0.6228412462003303,0.6278894290779576,0.6207354148228963,26,36
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,65,65,0.8,0.7906976744186046,0.9007936507936508,45,6.975711815990508,0.001197687815874815,0.02661528479721811,0.00330352783203125,866,0.00390625,29.60791015625,0.6273191435770555,0.6294207645185066,0.6217159907023112,20,30
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,66,66,0.5555555555555556,0.5,0.575098814229249,45,7.183957506902516,0.001190507784485817,0.026455728544129264,0.00330352783203125,866,0.00390625,29.60791015625,0.6164990004264947,0.6223049624399706,0.6157716671625774,23,33
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,67,67,0.5333333333333333,0.27586206896551724,0.650197628458498,45,7.629348111804575,0.001256696879863739,0.027926597330305312,0.00330352783203125,866,0.0078125,29.60791015625,0.6213207407431169,0.6195758549552975,0.6146777033805847,28,38
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,68,68,0.5777777777777777,0.3448275862068966,0.7154150197628458,45,9.016423555091023,0.0012709768489003181,0.028243929975562625,0.00330352783203125,866,0.00390625,29.60791015625,0.6156583480311163,0.6160152290355075,0.6059897025426229,32,42
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,69,69,0.4666666666666667,0.5384615384615384,0.49603174603174605,45,8.858148192055523,0.0012468770146369934,0.0277083781030443,0.00330352783203125,866,0.0078125,29.60791015625,0.614214661898035,0.6248039727409681,0.6120669662952423,29,39
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,70,70,0.7333333333333333,0.7272727272727273,0.8399209486166008,45,11.31760606681928,0.0011849976144731045,0.026333280321624547,0.00330352783203125,866,0.01171875,29.60791015625,0.6173117702657526,0.6206115854508949,0.6098881800969441,39,49
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,71,71,0.9111111111111111,0.9047619047619048,0.9861660079051383,45,10.298140479251742,0.0012682373635470867,0.028183052523268592,0.00330352783203125,866,0.0078125,29.60791015625,0.6148421816302069,0.6097081892869689,0.6200810134410858,35,45
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,72,72,0.8,0.8235294117647058,0.9486166007905138,45,12.122226390987635,0.0012024780735373497,0.02672173496749666,0.00330352783203125,866,0.0078125,29.60791015625,0.6074460780981815,0.6074460780981815,0.6107258975505829,50,50
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,73,73,0.6888888888888889,0.7586206896551724,0.8102766798418972,45,8.966239329893142,0.0012123268097639084,0.026940595772531297,0.00330352783203125,866,0.00390625,29.60791015625,0.6110214534582514,0.6218441758643497,0.6235961397488912,29,39
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,74,74,0.4888888888888889,0.6229508196721312,0.5892857142857143,45,7.802829605061561,0.0011764788068830967,0.02614397348629104,0.00330352783203125,866,0.00390625,29.60791015625,0.6156435078292182,0.6216617208538633,0.6108794569969177,24,34
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,75,75,0.8536585365853658,0.85,0.9476190476190477,41,9.9774175491184,0.00120517797768116,0.029394584821491706,0.00330352783203125,866,0.05859375,29.60791015625,0.6228732076106649,0.629992111388481,0.6081540187199911,31,41
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,76,76,0.5111111111111111,0.6666666666666666,0.6837944664031621,45,8.611434177029878,0.0012092581018805504,0.02687240226401223,0.00330352783203125,866,0.0078125,29.60791015625,0.6240674765272574,0.6279581037886215,0.6185315450032552,27,37
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,77,77,0.6,0.71875,0.6746031746031746,45,8.682563016191125,0.001192938070744276,0.026509734905428354,0.00330352783203125,866,0.0078125,29.60791015625,0.6165544020407128,0.617228230517922,0.6264757772286733,27,37
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,78,78,0.5111111111111111,0.56,0.5671936758893281,45,11.603862851858139,0.0014088540337979794,0.03130786741773287,0.00330352783203125,866,0.0078125,29.60791015625,0.6088541935790669,0.6078027726122828,0.6121828734874726,43,50
