parameter_name,parameter_value,temporal_filters,depth_multiplier,kernel_length,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,69,69,0.6,0.625,0.6150793650793651,45,6.9682356608100235,0.0014645042829215527,0.03254453962047895,0.00708770751953125,1858,0.0,40.7939453125,0.5657833992983355,0.5793923087643854,0.6131301959355672,18,28
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,70,70,0.7333333333333333,0.6842105263157895,0.8478260869565217,45,8.042977859731764,0.0016848091036081314,0.03744020230240292,0.00708770751953125,1858,0.0,40.7939453125,0.5633985005093344,0.5725988289623549,0.6149392127990723,21,31
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,71,71,0.8666666666666667,0.85,0.9881422924901185,45,7.090074937790632,0.0015728920698165894,0.03495315710703532,0.00708770751953125,1858,0.0,40.7939453125,0.5710231804034926,0.5855483141812411,0.6233051359653473,17,27
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,72,72,0.8666666666666667,0.85,0.9268774703557313,45,6.714832114987075,0.0017573288641870022,0.03905175253748894,0.00708770751953125,1858,0.0,40.7939453125,0.5726787628549518,0.5962345015370485,0.6096631348133087,14,24
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,73,73,0.6,0.7096774193548387,0.782608695652174,45,9.616913619916886,0.0014712139964103699,0.03269364436467489,0.00708770751953125,1858,0.0,40.7939453125,0.5616831975904378,0.5698318149555813,0.6053381701310475,24,34
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,74,74,0.4666666666666667,0.6,0.628968253968254,45,5.971443078946322,0.0013640657998621464,0.03031257333026992,0.00708770751953125,1858,0.0,40.7939453125,0.565106471379598,0.5951335515939828,0.5964667538801829,14,24
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,75,75,0.8048780487804879,0.8181818181818182,0.9190476190476191,41,5.549340050201863,0.0013691852800548077,0.033394762928166045,0.00708770751953125,1858,0.0,40.7939453125,0.5826620712424769,0.6088370987863252,0.60953741868337,10,20
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,76,76,0.5555555555555556,0.6551724137931034,0.6699604743083004,45,10.020670930854976,0.0015245932154357433,0.0338798492319054,0.00708770751953125,1858,0.0,40.7939453125,0.5561968569051136,0.5582575296813791,0.617875599861145,28,38
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,77,77,0.6222222222222222,0.7017543859649122,0.6329365079365079,45,4.768944702111185,0.001218767836689949,0.027083729704221092,0.00708770751953125,1858,0.0,40.7939453125,0.5776643190871585,0.6062436327338219,0.6362280249595642,9,19
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,78,78,0.5333333333333333,0.5714285714285714,0.598814229249012,45,10.765021718107164,0.002639112062752247,0.058646934727827706,0.00708770751953125,1858,0.0,40.7939453125,0.5490112844290156,0.552291396892432,0.6065865496794383,32,42
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,79,79,0.6,0.6,0.6225,40,5.00219773221761,0.0012797070667147636,0.03199267666786909,0.00708770751953125,1858,0.0,40.7939453125,0.5707504972815514,0.6013481366363439,0.5892664313316345,9,19
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,80,80,0.6666666666666666,0.6666666666666666,0.6758893280632411,45,7.376750246156007,0.0014781337231397629,0.032847416069772505,0.00708770751953125,1858,0.0,40.7939453125,0.5593287931247191,0.5778979112704595,0.6124023735523224,18,28
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,81,81,0.4888888888888889,0.0,0.8596837944664032,45,6.765087809879333,0.0014757439494132996,0.032794309986962214,0.00708770751953125,1858,0.0,40.7939453125,0.5736648614207903,0.581310808884375,0.591372299194336,20,30
