parameter_name,parameter_value,temporal_filters,depth_multiplier,kernel_length,dropout_rate,learning_rate,batch_size,epochs,weight_decay,fold,subject,accuracy,f1_score,roc_auc,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,14,14,0.5777777777777777,0.7076923076923077,0.6877470355731226,10.141410038999766,0.0020885559997623204,0.04641235555027379,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,15,15,0.8444444444444444,0.8627450980392157,0.9604743083003953,10.0404413629999,0.0020766829998137837,0.046148511106972975,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,16,16,0.5111111111111111,0.6764705882352942,0.6758893280632411,10.068967784000051,0.002228311000180838,0.04951802222624085,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,17,17,0.5238095238095238,0.0,0.6545454545454545,10.133447348999653,0.001993850999951974,0.04747264285599938,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,18,18,0.5111111111111111,0.5925925925925926,0.42292490118577075,10.076912944000014,0.0021520430000236956,0.047823177778304346,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,19,19,0.6666666666666666,0.5454545454545454,0.8043478260869565,10.036817748999965,0.00207535600020492,0.046119022226775996,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,20,20,0.5111111111111111,0.0,0.5177865612648223,10.02697344399985,0.0020909310001115955,0.04646513333581323,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,21,21,0.8222222222222222,0.7777777777777778,0.8591269841269842,10.033094610000262,0.002124735000052169,0.04721633333449265,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,22,22,0.6444444444444445,0.6,0.7114624505928854,10.030165086000125,0.0020628540000871,0.04584120000193555,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,23,23,0.5,0.6666666666666666,0.7582644628099173,10.022624938999797,0.0020724229998450028,0.04710052272375006,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,24,24,0.6666666666666666,0.7,0.6233766233766234,10.057939027999964,0.0021730650000790774,0.12072583333772652,0.014316558837890625,1858,0.07421875,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,25,25,0.6888888888888889,0.5625,0.9051383399209486,10.035145381999882,0.0021215219999248802,0.047144933331664,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,26,26,0.5333333333333333,0.0,0.7400793650793651,10.024065360999884,0.0020814330000575865,0.04625406666794637,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,27,27,0.4888888888888889,0.6567164179104478,0.6798418972332014,10.028395776999787,0.002066276999812544,0.04591726666250098,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,28,28,0.5777777777777777,0.42424242424242425,0.517786561264822,10.026321118999931,0.002090511999995215,0.04645582222211589,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,29,29,0.8222222222222222,0.7777777777777778,0.9841897233201581,10.03012346000014,0.0020891150002171344,0.04642477778260299,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,30,30,0.5333333333333333,0.0,0.7261904761904763,10.02749998299987,0.0021734839997407107,0.048299644438682454,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,31,31,0.4888888888888889,0.0,0.8735177865612648,10.042609119999724,0.0020861119996880007,0.046358044437511126,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,32,32,0.5227272727272727,0.6865671641791045,0.701863354037267,10.048608551000143,0.0020293999996283674,0.04612272726428107,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,33,33,0.6888888888888889,0.5882352941176471,0.857707509881423,10.034191629999896,0.0020958189998054877,0.04657375555123306,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,34,34,0.5333333333333333,0.6956521739130435,0.9742063492063492,10.036691719999908,0.002094423000016832,0.04654273333370738,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,35,35,0.5555555555555556,0.6875,0.8478260869565216,10.031724136999856,0.002081501999782631,0.04625559999516958,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,36,36,0.5,0.6071428571428571,0.39462809917355374,10.037812265999946,0.0020926070001223707,0.04755925000278115,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,37,37,0.4888888888888889,0.6567164179104478,0.49011857707509887,10.028191038999921,0.002084923999973398,0.04633164444385329,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,38,38,0.5111111111111111,0.0,0.6324110671936759,10.031102334000025,0.002065018999928725,0.04588931110952722,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,39,39,0.5681818181818182,0.5365853658536586,0.6190476190476191,10.038218117999804,0.0020391779999044957,0.04634495454328399,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,40,40,0.5333333333333333,0.6956521739130435,0.5674603174603174,10.045264827999745,0.00210014999993291,0.046669999998509105,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,41,41,0.5333333333333333,0.0,0.6924603174603174,10.035093314999813,0.00210350199995446,0.0467444888878769,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,42,42,0.4888888888888889,0.0,0.9525691699604742,10.048341647999678,0.0020611780000763247,0.04580395555725166,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,43,43,0.8666666666666667,0.8636363636363636,0.9486166007905139,10.03820163499995,0.002081920999899012,0.04626491110886693,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,44,44,0.6896551724137931,0.7567567567567568,0.8666666666666666,10.05562477300009,0.0023753269997541793,0.08190782757773031,0.014316558837890625,1858,0.046875,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,45,45,0.7333333333333333,0.7777777777777778,0.8399209486166008,10.040440560000206,0.002083108000078937,0.046291288890643045,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,46,46,0.6,0.7096774193548387,0.7944664031620554,10.039194788000259,0.0020930249997945793,0.04651166666210177,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,47,47,0.5333333333333333,0.0,0.6408730158730159,10.037739140999747,0.002121032999639283,0.04713406665865073,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,48,48,0.6470588235294118,0.625,0.9142857142857144,10.074858147999748,0.0009130450002885482,0.053708529428738126,0.014316558837890625,1858,0.1171875,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,49,49,0.5111111111111111,0.0,0.8893280632411067,10.040766582999822,0.0020862500000475848,0.04636111111216855,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,50,50,0.5111111111111111,0.0,0.6561264822134387,10.044025061999946,0.002088695000111329,0.046415444446918426,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,51,51,0.4666666666666667,0.6363636363636364,0.5932539682539683,10.046914147999814,0.002090511999995215,0.04645582222211589,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,52,52,0.8780487804878049,0.8780487804878049,0.9019138755980861,10.05336356900034,0.0019967130001532496,0.04870031707690853,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,53,53,0.5116279069767442,0.676923076923077,0.5367965367965368,10.038302417000068,0.002036803000009968,0.04736751162813879,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,54,54,0.7435897435897436,0.7058823529411765,0.8097826086956521,10.051434882000194,0.002006631000313064,0.0514520769311042,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,55,55,0.4888888888888889,0.6567164179104478,0.9723320158102766,10.041340474999743,0.002079546000004484,0.046212133333432985,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,56,56,0.7954545454545454,0.8163265306122449,0.902892561983471,10.052469031999863,0.0020203900003252784,0.04591795455284724,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,57,57,0.5111111111111111,0.5925925925925926,0.5714285714285714,10.039188572000057,0.0021023849999437516,0.0467196666654167,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,58,58,0.4666666666666667,0.6363636363636364,0.626984126984127,10.056994935000148,0.0020930959999532206,0.046513244443404905,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,59,59,0.5111111111111111,0.35294117647058826,0.5634920634920635,10.039067746,0.0021081820000290463,0.04684848888953436,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,60,60,0.5,0.6666666666666666,0.8760330578512396,10.055516728999919,0.002075705000152084,0.04717511363982009,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,61,61,0.627906976744186,0.42857142857142855,0.829004329004329,10.05027187199994,0.0020428100001481653,0.047507209305771285,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,62,62,0.8888888888888888,0.8936170212765957,0.9683794466403162,10.053455481000128,0.0022160170001370716,0.049244822225268256,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,63,63,0.4883720930232558,0.0,0.5432900432900434,10.049790310999924,0.0020289799999773095,0.04718558139482115,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,64,64,0.4666666666666667,0.6363636363636364,0.7094861660079052,10.053710543999841,0.0020828289998462424,0.04628508888547205,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,65,65,0.7555555555555555,0.7843137254901961,0.9166666666666667,10.04878905600026,0.0020829679997405037,0.0462881777720112,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,66,66,0.5777777777777777,0.4864864864864865,0.6185770750988142,10.056596205999995,0.0021563720001722686,0.047919377781605973,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,67,67,0.5111111111111111,0.6764705882352942,0.608695652173913,10.051384734999829,0.002123126999777014,0.04718059999504476,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,68,68,0.5333333333333333,0.16,0.7035573122529645,10.049937871000111,0.00212424400024247,0.04720542222761045,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,69,69,0.5777777777777777,0.6415094339622641,0.5535714285714286,10.072640089000288,0.0020724229998450028,0.046053844441000066,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,70,70,0.5555555555555556,0.23076923076923078,0.8833992094861661,10.207917508999799,0.002297731999988173,0.05106071111084829,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,71,71,0.8666666666666667,0.875,0.9802371541501975,10.376373589000195,0.0024510349999218306,0.05446744444270735,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,72,72,0.4888888888888889,0.0,0.9466403162055336,10.322843733999889,0.002407314999800292,0.05349588888445093,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,73,73,0.5111111111111111,0.0,0.7154150197628458,10.455077228999926,0.0022241189999476774,0.04942486666550394,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,74,74,0.4666666666666667,0.6363636363636364,0.6746031746031746,10.218422725999972,0.0023329330001615745,0.0518429555591461,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,75,75,0.8292682926829268,0.8292682926829268,0.9285714285714286,10.401135866000004,0.002715317999900435,0.06622726829025452,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,76,76,0.4888888888888889,0.6567164179104478,0.6620553359683794,10.32040408299963,0.0021583279999504157,0.04796284444334257,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,77,77,0.6,0.71875,0.6765873015873016,10.139457876000051,0.0021021050001763797,0.04671344444836399,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,78,78,0.5111111111111111,0.0,0.5533596837944664,10.092227213000115,0.002121590999649925,0.04714646665888722,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,79,79,0.5,0.5652173913043478,0.5375,10.089288678999765,0.0019654940001601062,0.049137350004002656,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,80,80,0.5111111111111111,0.0,0.7292490118577076,10.172499923999567,0.0022435350001615006,0.049856333336922236,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,81,81,0.7333333333333333,0.7931034482758621,0.8043478260869565,10.144856034999975,0.0021487589997377654,0.047750199994172564,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,82,82,0.4888888888888889,0.6567164179104478,0.83399209486166,10.111143992000052,0.0021757879999313445,0.04835084444291876,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,83,83,0.7368421052631579,0.6875,0.7839335180055401,10.3952889709999,0.0020133359998908418,0.05298252631291689,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,84,84,0.6136363636363636,0.6530612244897959,0.7349896480331263,10.139254146999974,0.00213772400002199,0.04858463636413614,0.014316558837890625,1858,0.00390625,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,85,85,0.8636363636363636,0.8333333333333334,0.9979296066252589,10.129585847000271,0.0021191470000303525,0.04816243181887164,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,86,86,0.4772727272727273,0.0,0.8281573498964803,10.127261154999815,0.002129553000031592,0.048398931818899815,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,87,87,0.5777777777777777,0.6274509803921569,0.5355731225296443,10.187139579000359,0.0021411470002021815,0.04758104444893737,0.014316558837890625,1858,0.00390625,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,88,88,0.4909090909090909,0.0,0.6521164021164021,10.071710002000145,0.002421004000098037,0.04401825454723704,0.014316558837890625,1858,0.08984375,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,89,89,0.5333333333333333,0.0,0.5734126984126985,10.235785452000073,0.0024158360001820256,0.053685244448489454,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,90,90,0.6444444444444445,0.7333333333333333,0.7193675889328064,10.310289351999927,0.002087716999994882,0.04639371111099738,0.014316558837890625,1858,0.00390625,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,91,91,0.6136363636363636,0.711864406779661,0.71900826446281,10.245431053000175,0.0021144670004105137,0.048056068191148035,0.014316558837890625,1858,0.00390625,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,92,92,0.6071428571428571,0.6666666666666666,0.717948717948718,10.072663339999963,0.0034600409999256954,0.06178644642724456,0.014316558837890625,1858,0.078125,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,93,93,0.5111111111111111,0.0,0.8241106719367589,10.149763713000084,0.002140097999927093,0.047557733331713176,0.014316558837890625,1858,0.00390625,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,94,94,0.8636363636363636,0.8846153846153846,0.9668737060041408,10.089125297999999,0.0020748660003846453,0.04715604546328739,0.014316558837890625,1858,0.00390625,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,95,95,0.6785714285714286,0.6086956521739131,0.8020833333333333,10.119676346000233,0.0012893530001747422,0.046048321434812224,0.014316558837890625,1858,0.06640625,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,96,96,0.6904761904761905,0.7547169811320755,0.7278911564625848,10.109275058999629,0.0020175950003249454,0.048037976198212984,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,97,97,0.5,0.08333333333333333,0.36157024793388426,10.08327631100019,0.002097354999932577,0.04766715908937674,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,98,98,0.5777777777777777,0.24,0.5691699604743083,10.085250046000056,0.0020715829996333923,0.04603517776963094,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,99,99,0.4883720930232558,0.0,0.3528138528138528,10.100341362000108,0.002032121999945957,0.04725865116153389,0.014316558837890625,1858,0.00390625,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,100,100,0.5,0.5714285714285714,0.5987654320987654,10.407726187999742,0.002103781000187155,0.05843836111630985,0.014316558837890625,1858,0.00390625,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,101,101,0.5111111111111111,0.6764705882352942,0.48814229249011853,10.144749477999994,0.0021182370001042727,0.047071933335650504,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,102,102,0.5111111111111111,0.6764705882352942,0.7826086956521738,10.19526702100029,0.0021260589996927592,0.04724575554872799,0.014316558837890625,1858,0.00390625,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,103,103,0.6976744186046512,0.5806451612903226,0.8268398268398268,10.103568968999753,0.0020753540002260706,0.048264046516885366,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,104,104,0.6046511627906976,0.41379310344827586,0.7402597402597403,10.103065687999788,0.0020506999999270192,0.047690697672721376,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,105,105,0.5111111111111111,0.6666666666666666,0.7529644268774703,10.121101889999863,0.0021589550001408497,0.04797677778090777,0.014316558837890625,1858,0.00390625,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,106,106,0.4888888888888889,0.6229508196721312,0.5992063492063492,10.098400731999845,0.0021468720001394104,0.04770826666976468,0.014316558837890625,1858,0.00390625,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,107,107,0.5111111111111111,0.15384615384615385,0.6130952380952381,10.125688623000315,0.0020900210001855157,0.04644491111523369,0.014316558837890625,1858,0.0,41.77880859375
batch_size,32,8,2,64,0.5,0.001,32,20,0.0,108,108,0.5555555555555556,0.696969696969697,0.8853754940711464,10.088066493000042,0.00208115200030079,0.04624782222890644,0.014316558837890625,1858,0.00390625,41.77880859375
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,1,1,0.5333333333333333,0.676923076923077,0.6837944664031621,9.797935641000095,0.0026263380000273173,0.058363066667273714,0.014316558837890625,1858,0.2890625,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,2,2,0.5777777777777777,0.24,0.9545454545454546,9.774146763000317,0.0019346230001247022,0.04299162222499338,0.014316558837890625,1858,0.015625,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,3,3,0.5111111111111111,0.0,0.33596837944664026,9.789466321999953,0.002149247000033938,0.047761044445198624,0.014316558837890625,1858,0.00390625,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,4,4,0.5111111111111111,0.0,0.7648221343873518,9.787711193000177,0.0018923679999716114,0.04205262222159137,0.014316558837890625,1858,0.0,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,5,5,0.5333333333333333,0.6865671641791045,0.4464285714285714,9.806226232999961,0.0019871439999405993,0.04415875555423554,0.014316558837890625,1858,0.00390625,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,6,6,0.4666666666666667,0.6363636363636364,0.4424603174603174,9.79342580399998,0.0019356700004209415,0.04301488889824314,0.014316558837890625,1858,0.0,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,7,7,0.9333333333333333,0.9302325581395349,0.9782608695652173,9.7799673239997,0.0019506869998622278,0.043348599996938394,0.014316558837890625,1858,0.00390625,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,8,8,0.6444444444444445,0.7419354838709677,0.8162055335968379,9.784456627000054,0.0018742789998213993,0.04165064444047554,0.014316558837890625,1858,0.00390625,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,9,9,0.5333333333333333,0.5531914893617021,0.5198412698412698,9.760950539999612,0.001915764999921521,0.04257255555381158,0.014316558837890625,1858,0.00390625,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,10,10,0.4666666666666667,0.6363636363636364,0.7361111111111112,9.757962210999722,0.001876862999779405,0.041708066661764555,0.014316558837890625,1858,0.00390625,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,11,11,0.5111111111111111,0.0,0.5790513833992095,9.75820547100011,0.0019992960001218307,0.04442880000270735,0.014316558837890625,1858,0.0078125,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,12,12,0.6666666666666666,0.7457627118644068,0.871031746031746,9.761227882000185,0.001929385000039474,0.042875222223099425,0.014316558837890625,1858,0.00390625,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,13,13,0.5142857142857142,0.6222222222222222,0.6535947712418301,9.770536002999961,0.002389643999777036,0.06827554285077245,0.014316558837890625,1858,0.0078125,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,14,14,0.5111111111111111,0.6764705882352942,0.650197628458498,9.765742957000384,0.0018723939997471462,0.04160875554993658,0.014316558837890625,1858,0.0,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,15,15,0.9333333333333333,0.9333333333333333,0.9901185770750988,9.768203839000307,0.0018841969999812136,0.04187104444402697,0.014316558837890625,1858,0.0078125,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,16,16,0.4888888888888889,0.0,0.6482213438735178,9.768790790999901,0.0019228189999012102,0.04272931110891578,0.014316558837890625,1858,0.0,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,17,17,0.5238095238095238,0.0,0.6636363636363636,9.790914007000083,0.002771049999864772,0.06597738094916124,0.014316558837890625,1858,0.0078125,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,18,18,0.4888888888888889,0.0,0.4169960474308301,9.790250857000046,0.0019406289998187276,0.04312508888486061,0.014316558837890625,1858,0.0078125,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,19,19,0.7333333333333333,0.6470588235294118,0.8280632411067194,9.816917783000008,0.001992801000142208,0.04428446666982684,0.014316558837890625,1858,0.00390625,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,20,20,0.5111111111111111,0.0,0.5217391304347827,10.264954161999867,0.0020930250002493267,0.04651166667220726,0.014316558837890625,1858,0.00390625,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,21,21,0.7111111111111111,0.7450980392156863,0.875,9.939558207000118,0.002099519999774202,0.04665599999498227,0.014316558837890625,1858,0.0078125,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,22,22,0.5333333333333333,0.3225806451612903,0.5849802371541502,9.808246133000011,0.001996852000047511,0.044374488889944684,0.014316558837890625,1858,0.0,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,23,23,0.6136363636363636,0.45161290322580644,0.75,9.781532691999928,0.002478342999893357,0.05632597727030357,0.014316558837890625,1858,0.00390625,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,24,24,0.5,0.6086956521739131,0.4935064935064935,9.837054063999858,0.0010951220001516049,0.06084011111953361,0.014316558837890625,1858,0.0078125,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,25,25,0.5111111111111111,0.6764705882352942,0.8537549407114624,10.061889578999853,0.001974502999928518,0.04387784444285595,0.014316558837890625,1858,0.0,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,26,26,0.5333333333333333,0.0,0.6686507936507936,10.195756612999958,0.0028588420000232873,0.06352982222273972,0.014316558837890625,1858,0.00390625,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,27,27,0.4666666666666667,0.625,0.6067193675889329,10.182300995999867,0.0018587049999041483,0.04130455555342552,0.014316558837890625,1858,0.00390625,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,28,28,0.4666666666666667,0.5555555555555556,0.5454545454545454,10.027061548999882,0.002345781999792962,0.05212848888428804,0.014316558837890625,1858,0.00390625,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,29,29,0.4888888888888889,0.6567164179104478,0.982213438735178,9.88558201900014,0.001913809999678051,0.042529111103956685,0.014316558837890625,1858,0.00390625,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,30,30,0.4666666666666667,0.6363636363636364,0.7043650793650794,9.818497189000482,0.002019481000388623,0.044877355564191625,0.014316558837890625,1858,0.0078125,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,31,31,0.5333333333333333,0.16,0.849802371541502,9.795362521999778,0.0019102480000583455,0.042449955556852124,0.014316558837890625,1858,0.00390625,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,32,32,0.5909090909090909,0.4,0.7370600414078674,10.151458568000635,0.002128783999978623,0.048381454544968706,0.014316558837890625,1858,0.00390625,68.19970703125
batch_size,64,8,2,64,0.5,0.001,64,20,0.0,33,33,0.6222222222222222,0.7213114754098361,0.849802371541502,10.10459208500015,0.0022644869995929184,0.05032193332428708,0.014316558837890625,1858,0.00390625,68.19970703125
