parameter_name,parameter_value,F1,D,F2,kernel_length,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,26,26,0.6666666666666666,0.7272727272727274,0.7817460317460317,45,11.368829707033,0.002258402993902564,0.05018673319783476,0.00708770751953125,1858,0.0,25.5146484375,0.5641784376718781,0.5992067253047769,0.589976720015208,6,16
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,27,27,0.5111111111111111,0.6206896551724137,0.5691699604743083,45,25.18930696195457,0.006370687042362988,0.14157082316362193,0.00708770751953125,1858,0.0,25.5146484375,0.521246766502207,0.5316044983990265,0.5689974009990693,25,35
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,28,28,0.4888888888888889,0.3783783783783784,0.4940711462450592,45,14.966172352025751,0.004799386020749807,0.10665302268332905,0.00708770751953125,1858,0.0,25.5146484375,0.5412263400626905,0.5764016868038611,0.5854017078876496,11,21
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,29,29,0.9111111111111111,0.9130434782608695,0.9802371541501977,45,17.241055510006845,0.004390602000057697,0.0975689333346155,0.00708770751953125,1858,0.0,25.5146484375,0.5363085735024828,0.5647615474281888,0.5670032501220703,14,24
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,30,30,0.6666666666666666,0.6808510638297872,0.7738095238095238,45,15.125328918977175,0.00440568698104471,0.09790415513432689,0.00708770751953125,1858,0.0,25.5146484375,0.5455156578259035,0.5793547862858484,0.5825806697209676,11,21
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,31,31,0.8222222222222222,0.8181818181818182,0.8794466403162055,45,14.507872134970967,0.004861124965827912,0.10802499924062027,0.00708770751953125,1858,0.0,25.5146484375,0.5490627810359001,0.5864742375684507,0.5997450530529023,10,20
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,32,32,0.7954545454545454,0.7906976744186046,0.9047619047619048,44,12.833982570038643,0.004426289990078658,0.10059749977451496,0.00708770751953125,1858,0.0,25.5146484375,0.5559039599064625,0.5938509424979036,0.5815826932589213,8,18
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,33,33,0.7111111111111111,0.711111111111111,0.8636363636363638,45,23.819406651018653,0.0043785180314444005,0.09730040069876446,0.00708770751953125,1858,0.0,25.5146484375,0.517140642034285,0.5424687939159798,0.569762663046519,23,33
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,34,34,0.8666666666666667,0.8799999999999999,0.888888888888889,45,10.611473672965076,0.00463895796565339,0.10308795479229756,0.00708770751953125,1858,0.0,25.5146484375,0.5629175535657189,0.6064558058525577,0.6072514096895854,5,15
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,35,35,0.6222222222222222,0.41379310344827586,0.8320158102766798,45,18.23012928699609,0.004856793966609985,0.10792875481355522,0.00708770751953125,1858,0.0,25.5146484375,0.5328205038200725,0.5687957979512938,0.5911846657594045,15,25
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,36,36,0.6590909090909091,0.7058823529411765,0.6301652892561983,44,15.825637464004103,0.004791282000951469,0.10889277274889701,0.00708770751953125,1858,0.0,25.5146484375,0.5303120732758985,0.5670308468468261,0.5918009718259175,12,22
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,37,37,0.5111111111111111,0.0,0.58300395256917,45,24.520212161995005,0.004372300987597555,0.09716224416883455,0.00708770751953125,1858,0.0,25.5146484375,0.5252564030163216,0.5406445244496519,0.5698765039443969,24,34
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,38,38,0.6666666666666666,0.6153846153846153,0.7252964426877471,45,13.751959026034456,0.006057720980606973,0.13461602179126606,0.00708770751953125,1858,0.0,25.5146484375,0.5549330878438372,0.5821118320931088,0.5657252569993337,9,19
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,39,39,0.6363636363636364,0.68,0.6190476190476191,44,16.5949282880174,0.004478599992580712,0.10178636346774346,0.00708770751953125,1858,0.0,25.5146484375,0.5427990002614079,0.5676581080664288,0.5575116157531739,13,23
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,40,40,0.5777777777777777,0.6122448979591836,0.5476190476190477,45,15.7752103919629,0.0047463030205108225,0.10547340045579606,0.00708770751953125,1858,0.0,25.5146484375,0.5359054869323066,0.5703100695302992,0.5886944115161896,12,22
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,41,41,0.5555555555555556,0.41176470588235287,0.5297619047619048,45,21.595858061045874,0.004768371989484876,0.10596382198855281,0.00708770751953125,1858,0.0,25.5146484375,0.5261237400047707,0.5469126005967458,0.5754278143246968,20,30
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,42,42,0.8,0.7567567567567568,0.9189723320158103,45,14.482363921008073,0.00471766700502485,0.10483704455610779,0.00708770751953125,1858,0.0,25.5146484375,0.5444503875844406,0.5843522298065099,0.6097590168317158,10,20
