parameter_name,parameter_value,F1,D,F2,kernel_length,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,68,68,0.5333333333333333,0.4,0.6205533596837944,45,35.08153410098748,0.0039676440064795315,0.08816986681065625,0.00431060791015625,1130,0.0,25.00146484375,0.5852019585894815,0.5900016634753256,0.5945850888888041,46,50
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,69,69,0.5555555555555556,0.6296296296296297,0.611111111111111,45,26.88576982798986,0.004768457030877471,0.10596571179727714,0.00431060791015625,1130,0.0,25.00146484375,0.5837005047184048,0.5980974180680333,0.6269812822341919,28,38
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,70,70,0.7333333333333333,0.7391304347826085,0.7984189723320158,45,25.483740962983575,0.004685548017732799,0.10412328928295109,0.00431060791015625,1130,0.0,25.00146484375,0.5989502828681108,0.6074784623854088,0.6171366651852925,26,36
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,71,71,0.9111111111111111,0.9130434782608695,0.9822134387351779,45,31.2278583929874,0.004614790028426796,0.10255088952059548,0.00431060791015625,1130,0.0,25.00146484375,0.5952397354624488,0.5994707036650542,0.6168143649895986,34,44
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,72,72,0.8,0.8235294117647057,0.9347826086956521,45,19.748548084986396,0.003651864011771977,0.08115253359493282,0.00431060791015625,1130,0.0,25.00146484375,0.590535165911371,0.6019120539228121,0.6124822119871776,18,28
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,73,73,0.5777777777777777,0.4242424242424242,0.691699604743083,45,25.541784820030443,0.0036464830045588315,0.08103295565686293,0.00431060791015625,1130,0.0625,25.00146484375,0.5898745195432142,0.6012286281946934,0.6120777467886607,26,36
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,74,74,0.4666666666666667,0.625,0.6130952380952381,45,16.12337813002523,0.004039833031129092,0.08977406735842428,0.00431060791015625,1130,0.0,25.00146484375,0.5929243880690951,0.6141241149920406,0.5982492009798686,13,23
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,75,75,0.8536585365853658,0.8571428571428572,0.9523809523809523,41,19.118466962012462,0.004786306992173195,0.11673919493105354,0.00431060791015625,1130,0.1640625,25.00146484375,0.6022712741837357,0.6143864621267174,0.5971192280451457,17,27
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,76,76,0.6222222222222222,0.7017543859649122,0.6422924901185771,45,28.258091249037534,0.004744186997413635,0.10542637772030301,0.00431060791015625,1130,0.0,25.00146484375,0.5899584828452631,0.6020541597496379,0.6161828597386678,30,40
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,77,77,0.6,0.6896551724137931,0.6845238095238095,45,17.66054642497329,0.0046606530086137354,0.10357006685808301,0.00431060791015625,1130,0.0,25.00146484375,0.6033119726361651,0.6115043779665773,0.6310691118240357,15,25
