trial_number,temporal_filters,depth_multiplier,kernel_length,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
2,8,2,32,0.25,0.0019938932020194073,32,75,0.0001,0.1,5,3,0.7,False,42,56,56,0.8409090909090909,0.8292682926829269,0.9173553719008264,44,8.970863830996677,0.0046615530154667795,0.10594438671515408,0.00611114501953125,1602,0.0,40.78955078125,0.5859908946987354,0.5988761376250874,0.6076537350813548,8,13
2,8,2,32,0.25,0.0019938932020194073,32,75,0.0001,0.1,5,3,0.7,False,42,57,57,0.5555555555555556,0.6296296296296297,0.6170634920634921,45,8.389459594967775,0.00411398004507646,0.09142177877947688,0.00611114501953125,1602,0.0,40.78955078125,0.5843190078934034,0.6101368058359984,0.6107883294423421,8,13
2,8,2,32,0.25,0.0019938932020194073,32,75,0.0001,0.1,5,3,0.7,False,42,58,58,0.6888888888888889,0.6500000000000001,0.7480158730158729,45,6.01018501695944,0.004131648980546743,0.0918144217899276,0.00611114501953125,1602,0.0,40.78955078125,0.5975064915238004,0.6227157287525408,0.6058397352695465,4,9
2,8,2,32,0.25,0.0019938932020194073,32,75,0.0001,0.1,5,3,0.7,False,42,59,59,0.5777777777777777,0.2962962962962963,0.5714285714285715,45,8.056071600003634,0.0038040820509195328,0.08453515668710072,0.00611114501953125,1602,0.0,40.78955078125,0.5881558119347601,0.6082139990546487,0.6008030056953431,7,12
2,8,2,32,0.25,0.0019938932020194073,32,75,0.0001,0.1,5,3,0.7,False,42,60,60,0.8409090909090909,0.8571428571428572,0.9297520661157024,44,7.431362088012975,0.002003591973334551,0.045536181212148884,0.00611114501953125,1602,0.0,40.78955078125,0.590080923203266,0.6100185100327838,0.5972329119841258,6,11
2,8,2,32,0.25,0.0019938932020194073,32,75,0.0001,0.1,5,3,0.7,False,42,61,61,0.7209302325581395,0.7391304347826088,0.8095238095238095,43,7.818831752985716,0.0020647739875130355,0.048017999709605484,0.00611114501953125,1602,0.0,40.78955078125,0.586087663742629,0.6010929908264767,0.5965226709842681,7,12
2,8,2,32,0.25,0.0019938932020194073,32,75,0.0001,0.1,5,3,0.7,False,42,62,62,0.8888888888888888,0.8717948717948718,0.9940711462450593,45,13.437522557971533,0.004213986045215279,0.0936441343381173,0.00611114501953125,1602,0.0,40.78955078125,0.5814646216052951,0.589633067448934,0.5989633202552795,15,20
2,8,2,32,0.25,0.0019938932020194073,32,75,0.0001,0.1,5,3,0.7,False,42,63,63,0.5813953488372093,0.6538461538461539,0.6168831168831169,43,7.326756690978073,0.003754556004423648,0.08731525591682902,0.00611114501953125,1602,0.0,40.78955078125,0.5850802653215148,0.6001931582436417,0.606225848197937,6,11
2,8,2,32,0.25,0.0019938932020194073,32,75,0.0001,0.1,5,3,0.7,False,42,64,64,0.7111111111111111,0.6976744186046512,0.808300395256917,45,16.85760902101174,0.003721308021340519,0.0826957338075671,0.00611114501953125,1602,0.0,40.78955078125,0.5565738738937811,0.5760370413913871,0.6014212409655253,20,25
2,8,2,32,0.25,0.0019938932020194073,32,75,0.0001,0.1,5,3,0.7,False,42,65,65,0.8444444444444444,0.8444444444444444,0.9246031746031745,45,8.148125937965233,0.004199522023554891,0.09332271163455313,0.00611114501953125,1602,0.0,40.78955078125,0.5835777335997784,0.6069683931542166,0.6129978617032369,7,12
2,8,2,32,0.25,0.0019938932020194073,32,75,0.0001,0.1,5,3,0.7,False,42,66,66,0.6,0.5909090909090909,0.6047430830039526,45,6.624932706006803,0.002001212036702782,0.04447137859339515,0.00611114501953125,1602,0.0,40.78955078125,0.5929065470894178,0.6148410188880834,0.6016820987065633,5,10
2,8,2,32,0.25,0.0019938932020194073,32,75,0.0001,0.1,5,3,0.7,False,42,67,67,0.5777777777777777,0.4571428571428571,0.6581027667984191,45,8.639828716986813,0.003817478020209819,0.08483284489355154,0.00611114501953125,1602,0.0,40.78955078125,0.5807729137666298,0.5955570802995653,0.6054433604081472,8,13
2,8,2,32,0.25,0.0019938932020194073,32,75,0.0001,0.1,5,3,0.7,False,42,68,68,0.6222222222222222,0.48484848484848486,0.6857707509881423,45,7.337847393995617,0.004049425013363361,0.08998722251918581,0.00611114501953125,1602,0.0,40.78955078125,0.5920997135566942,0.6110231774774465,0.6245171467463175,6,11
2,8,2,32,0.25,0.0019938932020194073,32,75,0.0001,0.1,5,3,0.7,False,42,69,69,0.5111111111111111,0.5769230769230769,0.5496031746031746,45,11.876376596977934,0.0037207420100457966,0.08268315577879548,0.00611114501953125,1602,0.0,40.78955078125,0.570760975958723,0.5826732620145335,0.6126984715461731,13,18
2,8,2,32,0.25,0.0019938932020194073,32,75,0.0001,0.1,5,3,0.7,False,42,70,70,0.7333333333333333,0.7272727272727272,0.7944664031620553,45,10.0405550400028,0.0037175979814492166,0.08261328847664925,0.00611114501953125,1602,0.0,40.78955078125,0.5838010922977419,0.597326133061539,0.6086202422777812,10,15
2,8,2,32,0.25,0.0019938932020194073,32,75,0.0001,0.1,5,3,0.7,False,42,71,71,0.9111111111111111,0.909090909090909,0.9723320158102766,45,18.201858011016157,0.00415131903719157,0.09225153415981266,0.00611114501953125,1602,0.0,40.78955078125,0.559100606676304,0.5694867853413929,0.6160039861996969,23,28
2,8,2,32,0.25,0.0019938932020194073,32,75,0.0001,0.1,5,3,0.7,False,42,72,72,0.8888888888888888,0.8837209302325583,0.9426877470355731,45,9.740986510005314,0.003975383006036282,0.08834184457858403,0.00611114501953125,1602,0.0,40.78955078125,0.5778957237348412,0.585248543006001,0.6165259679158529,10,15
2,8,2,32,0.25,0.0019938932020194073,32,75,0.0001,0.1,5,3,0.7,False,42,73,73,0.5777777777777777,0.3870967741935484,0.7529644268774703,45,10.82937764399685,0.004110876005142927,0.09135280011428727,0.00611114501953125,1602,0.0,40.78955078125,0.5747217705303972,0.590890789799618,0.6079121649265289,11,16
2,8,2,32,0.25,0.0019938932020194073,32,75,0.0001,0.1,5,3,0.7,False,42,74,74,0.6444444444444445,0.5789473684210527,0.5654761904761905,45,5.9097954710014164,0.006408632965758443,0.14241406590574318,0.00611114501953125,1602,0.0,40.78955078125,0.5907845311995709,0.6234372271732851,0.6140414714813233,4,9
2,8,2,32,0.25,0.0019938932020194073,32,75,0.0001,0.1,5,3,0.7,False,42,75,75,0.8292682926829268,0.8292682926829269,0.9119047619047619,41,8.718618008017074,0.004015189013443887,0.09793143935228994,0.00611114501953125,1602,0.0859375,40.78955078125,0.5863985843730696,0.6028357687773127,0.5969461599985758,8,13
2,8,2,32,0.25,0.0019938932020194073,32,75,0.0001,0.1,5,3,0.7,False,42,76,76,0.5111111111111111,0.6666666666666666,0.6561264822134388,45,10.641531696019229,0.004170028958469629,0.09266731018821397,0.00611114501953125,1602,0.0,40.78955078125,0.5797984026598207,0.5957042403293379,0.5962001045544942,11,16
2,8,2,32,0.25,0.0019938932020194073,32,75,0.0001,0.1,5,3,0.7,False,42,77,77,0.5555555555555556,0.6428571428571429,0.6686507936507937,45,8.610886865004431,0.0040570920100435615,0.09015760022319025,0.00611114501953125,1602,0.0,40.78955078125,0.5763466940684752,0.5901410460020556,0.6169405261675517,8,13
2,8,2,32,0.25,0.0019938932020194073,32,75,0.0001,0.1,5,3,0.7,False,42,78,78,0.5111111111111111,0.56,0.5573122529644269,45,13.253449915966485,0.005462952016387135,0.12139893369749188,0.00611114501953125,1602,0.0,40.78955078125,0.56964898064281,0.5754907442764803,0.6011749664942424,15,20
2,8,2,32,0.25,0.0019938932020194073,32,75,0.0001,0.1,5,3,0.7,False,42,79,79,0.625,0.6511627906976744,0.665,40,9.367183001013473,0.0070372039917856455,0.17593009979464114,0.00611114501953125,1602,0.0,40.78955078125,0.589054082830747,0.5993946847138982,0.6052852789560954,9,14
2,8,2,32,0.25,0.0019938932020194073,32,75,0.0001,0.1,5,3,0.7,False,42,80,80,0.6888888888888889,0.6956521739130435,0.7351778656126482,45,12.758467506035231,0.004107791988644749,0.09128426641432774,0.00611114501953125,1602,0.0,40.78955078125,0.5742725445465608,0.5866768901998346,0.6140427529811859,14,19
