parameter_name,parameter_value,n_neighbors,weights,metric,p,csp_components,fold,subject,accuracy,f1_score,roc_auc
n_neighbors,1,1,distance,minkowski,2,6,41,41,0.5333333333333333,0.4878048780487805,0.5297619047619048
n_neighbors,1,1,distance,minkowski,2,6,42,42,0.6444444444444445,0.6521739130434783,0.6442687747035573
n_neighbors,1,1,distance,minkowski,2,6,43,43,0.5777777777777777,0.5777777777777777,0.5780632411067194
n_neighbors,1,1,distance,minkowski,2,6,44,44,0.6206896551724138,0.5925925925925926,0.6238095238095237
n_neighbors,1,1,distance,minkowski,2,6,45,45,0.5111111111111111,0.5217391304347826,0.5118577075098814
n_neighbors,1,1,distance,minkowski,2,6,46,46,0.4666666666666667,0.4782608695652174,0.46739130434782605
n_neighbors,1,1,distance,minkowski,2,6,47,47,0.4666666666666667,0.5555555555555556,0.48214285714285715
n_neighbors,1,1,distance,minkowski,2,6,48,48,0.6470588235294118,0.6666666666666666,0.6571428571428573
n_neighbors,1,1,distance,minkowski,2,6,49,49,0.6222222222222222,0.6382978723404256,0.6235177865612649
n_neighbors,1,1,distance,minkowski,2,6,50,50,0.5777777777777777,0.6666666666666666,0.5839920948616601
n_neighbors,1,1,distance,minkowski,2,6,51,51,0.4222222222222222,0.13333333333333333,0.4017857142857143
n_neighbors,1,1,distance,minkowski,2,6,52,52,0.6341463414634146,0.5714285714285714,0.6267942583732058
n_neighbors,1,1,distance,minkowski,2,6,53,53,0.5581395348837209,0.5365853658536586,0.5595238095238095
n_neighbors,1,1,distance,minkowski,2,6,54,54,0.6410256410256411,0.6818181818181818,0.6861413043478262
n_neighbors,1,1,distance,minkowski,2,6,55,55,0.6666666666666666,0.6666666666666666,0.66699604743083
n_neighbors,1,1,distance,minkowski,2,6,56,56,0.7045454545454546,0.6829268292682927,0.7045454545454545
n_neighbors,1,1,distance,minkowski,2,6,57,57,0.6222222222222222,0.6046511627906976,0.6220238095238095
n_neighbors,1,1,distance,minkowski,2,6,58,58,0.4888888888888889,0.3783783783783784,0.47916666666666663
n_neighbors,1,1,distance,minkowski,2,6,59,59,0.4222222222222222,0.35,0.41666666666666663
n_neighbors,1,1,distance,minkowski,2,6,60,60,0.8181818181818182,0.8095238095238095,0.8181818181818181
n_neighbors,1,1,distance,minkowski,2,6,61,61,0.6976744186046512,0.6829268292682927,0.699134199134199
n_neighbors,1,1,distance,minkowski,2,6,62,62,0.6444444444444445,0.5789473684210527,0.641304347826087
n_neighbors,1,1,distance,minkowski,2,6,63,63,0.5348837209302325,0.4444444444444444,0.538961038961039
n_neighbors,1,1,distance,minkowski,2,6,64,64,0.5555555555555556,0.5,0.5533596837944664
n_neighbors,1,1,distance,minkowski,2,6,65,65,0.5333333333333333,0.5333333333333333,0.5357142857142857
n_neighbors,1,1,distance,minkowski,2,6,66,66,0.6444444444444445,0.68,0.6422924901185769
n_neighbors,1,1,distance,minkowski,2,6,67,67,0.4666666666666667,0.25,0.47332015810276673
n_neighbors,1,1,distance,minkowski,2,6,68,68,0.5777777777777777,0.4864864864864865,0.5820158102766798
n_neighbors,1,1,distance,minkowski,2,6,69,69,0.4222222222222222,0.3157894736842105,0.4136904761904762
n_neighbors,1,1,distance,minkowski,2,6,70,70,0.4888888888888889,0.41025641025641024,0.492094861660079
n_neighbors,1,1,distance,minkowski,2,6,71,71,0.4222222222222222,0.35,0.424901185770751
n_neighbors,1,1,distance,minkowski,2,6,72,72,0.6222222222222222,0.6046511627906976,0.6235177865612649
n_neighbors,1,1,distance,minkowski,2,6,73,73,0.5555555555555556,0.3333333333333333,0.5484189723320159
n_neighbors,1,1,distance,minkowski,2,6,74,74,0.5555555555555556,0.5238095238095238,0.5535714285714285
