trial_number,temporal_filters,filter_length,pool_length,pool_stride,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,30,30,0.6444444444444445,0.4666666666666666,0.7182539682539683,45,5.677183132967912,0.0015224810340441763,0.03383291186764836,0.03014373779296875,7902,0.0,77.19189453125,0.5319346582347696,0.5448473452618627,0.5437149405479431,22,27
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,31,31,0.8,0.8,0.8636363636363635,45,3.550313160987571,0.0014638139982707798,0.032529199961572886,0.03014373779296875,7902,0.0,77.19189453125,0.5862265093760057,0.5806072970682924,0.5780357897281647,12,17
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,32,32,0.7727272727272727,0.8148148148148149,0.8509316770186336,44,3.3280433380277827,0.0014786900137551129,0.033606591221707116,0.03014373779296875,7902,0.0,77.19189453125,0.581377210039081,0.6066321340022665,0.55401704510053,11,16
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,33,33,0.7777777777777778,0.7727272727272727,0.8735177865612649,45,5.206123502983246,0.0014229569933377206,0.03162126651861601,0.03014373779296875,7902,0.01171875,77.19189453125,0.5773367367007516,0.5746375913872863,0.5573309620221456,20,25
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,34,34,0.8888888888888888,0.8979591836734694,0.9623015873015873,45,3.585432812978979,0.00146311498247087,0.03251366627713045,0.03014373779296875,7902,0.0,77.19189453125,0.5699558946670908,0.5922040038488128,0.5692851265271505,12,17
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,35,35,0.7333333333333333,0.6470588235294118,0.9466403162055337,45,2.7381043289788067,0.001382448012009263,0.030721066933539175,0.03014373779296875,7902,0.0,77.19189453125,0.5985747787988547,0.603980606478272,0.5699799080689748,8,13
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,36,36,0.6136363636363636,0.6046511627906977,0.7066115702479339,44,3.9592155110440217,0.0014798780321143568,0.03363359163896266,0.03014373779296875,7902,0.0,77.19189453125,0.5684772558284529,0.6017722406170585,0.5568913161754608,14,19
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,37,37,0.5111111111111111,0.0,0.44466403162055335,45,7.5252073960145935,0.001436435035429895,0.031920778565108776,0.03014373779296875,7902,0.00390625,77.19189453125,0.5178143108884493,0.5328723657311816,0.5334435542424519,31,36
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,38,38,0.5555555555555556,0.37499999999999994,0.6185770750988142,45,1.92493578302674,0.0015362389967776835,0.034138644372837416,0.03014373779296875,7902,0.0,77.19189453125,0.5988220078023997,0.6558949328733213,0.5615310112635294,4,9
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,39,39,0.5,0.5925925925925926,0.5983436853002071,44,5.5458545020082965,0.0014168100315146148,0.03220022798896852,0.03014373779296875,7902,0.00390625,77.19189453125,0.5517918352376331,0.5677639311461737,0.5405261993408204,21,26
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,40,40,0.5111111111111111,0.4761904761904762,0.5654761904761905,45,2.1426153329666704,0.0014521499979309738,0.03226999995402163,0.03014373779296875,7902,0.0,77.19189453125,0.591916284326351,0.6447588623021588,0.5704353988170624,5,10
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,41,41,0.6444444444444445,0.5294117647058824,0.6170634920634921,45,2.0869970340281725,0.0013909690314903855,0.030910422922008563,0.03014373779296875,7902,0.00390625,77.19189453125,0.586148585785519,0.6213960080887332,0.5670560320218404,5,10
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,42,42,0.8888888888888888,0.878048780487805,0.9565217391304348,45,2.6886277289595455,0.001392156002111733,0.0309368000469274,0.03014373779296875,7902,0.0,77.19189453125,0.5891227954716394,0.6090121070543925,0.586555810769399,8,13
