trial_number,fold,subject,epoch,train_loss,val_loss,learning_rate,temporal_filters,filter_length,pool_length,pool_stride,dropout_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed
11,7,7,11,0.5141974204417431,0.6532446682453156,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,8,8,1,0.7494120907151338,0.6383289794127146,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,8,8,2,0.7034831516670458,0.6227642476558686,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,8,8,3,0.6267969992124673,0.7359107434749603,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,8,8,4,0.6259543268066464,0.5944012343883515,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,8,8,5,0.5946791210409367,0.6610645095507304,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,8,8,6,0.5596325808402264,0.6632646918296814,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,8,8,7,0.5531108038443507,0.5823781490325928,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,8,8,8,0.5392749946225773,0.6357884625593822,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,8,8,9,0.5849147420940977,0.5989051997661591,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,8,8,10,0.5274538447459539,0.6301375428835551,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,8,8,11,0.5071546553888104,0.5852630317211152,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,8,8,12,0.49176991685773386,0.5914252777894338,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,9,9,1,0.7483357218178835,0.6373104472955068,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,9,9,2,0.6556149104779417,0.5923887312412262,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,9,9,3,0.6431906496485075,0.7501404444376628,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,9,9,4,0.6607992653593873,0.7411135554313659,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,9,9,5,0.5888650241223249,0.6302184601624806,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,9,9,6,0.5665529094862215,0.6006003161271413,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,9,9,7,0.5407533081191959,0.6854165812333425,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,10,10,1,0.7385756678201936,0.6756638924280802,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,10,10,2,0.6488295256188421,0.5839445571104686,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,10,10,3,0.623241690975247,0.6724642376104991,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,10,10,4,0.6729880923574622,0.5880113661289215,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,10,10,5,0.6214271291638865,0.5805709560712179,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,10,10,6,0.579510926748767,0.560964697599411,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,10,10,7,0.5552220324223692,0.5666650374730428,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,10,10,8,0.5573315177903031,0.5810883661111196,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,10,10,9,0.5297727684179941,0.6132853984832763,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,10,10,10,0.5455704302047238,0.6693147957324982,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,10,10,11,0.49517171130035864,0.5737790564695994,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,11,11,1,0.7783170270197319,0.6292335589726766,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,11,11,2,0.6661493608897383,0.5666225373744964,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,11,11,3,0.6213908324187453,0.5734653731187185,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,11,11,4,0.6113899413383368,0.6848480780919393,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,11,11,5,0.5981456687053045,0.610718834400177,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,11,11,6,0.5914678155924334,0.5508530457814534,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,11,11,7,0.5627502514557405,0.6734052260716756,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,11,11,8,0.567711157780705,0.5581623236338298,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,11,11,9,0.5518977665765719,0.5591935197512309,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,11,11,10,0.5548529349493257,0.5912746608257293,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,11,11,11,0.5042650862173601,0.557548733552297,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,12,12,1,0.7870668640190904,0.8680569112300873,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,12,12,2,0.6944758081526468,0.597689547141393,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,12,12,3,0.6113621721213515,0.5909501552581787,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,12,12,4,0.6395958036635861,0.6654755016167958,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,12,12,5,0.5992530929771337,0.7058958490689595,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,12,12,6,0.5793201334097169,0.5982302943865458,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,12,12,7,0.5637408106616049,0.5706379572550456,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,12,12,8,0.5446605029882807,0.6200905760129293,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,12,12,9,0.5371999711249814,0.594829014937083,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,12,12,10,0.5482730892571536,0.5945288638273875,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,12,12,11,0.5320901132442735,0.5918885250886281,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,12,12,12,0.49203667947740265,0.5950337012608846,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,13,13,1,0.7655055866096959,0.7319587310155232,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,13,13,2,0.647105228268739,0.7106270511945089,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,13,13,3,0.669328508051959,0.6832311968008677,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,13,13,4,0.6065085198391568,0.5764941096305847,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,13,13,5,0.599566212431951,0.593547252813975,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,13,13,6,0.5749644072669925,0.6537781496842702,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,13,13,7,0.5401413810975624,0.619400950272878,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,13,13,8,0.5418851894862724,0.6125811656316121,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,13,13,9,0.520459048224218,0.619480170806249,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,14,14,1,0.7530536342299345,0.6517594297726949,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,14,14,2,0.6753858104348183,0.598370885848999,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,14,14,3,0.6249617342696046,0.5937735478083292,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,14,14,4,0.6215028631867785,0.6705735425154368,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,14,14,5,0.5930728257605524,0.5780968010425568,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,14,14,6,0.5880976757316878,0.6020945131778717,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,14,14,7,0.5599889154687072,0.7204591711362203,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,14,14,8,0.5752464015827035,0.5903239051500956,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,14,14,9,0.5333729230544784,0.5824498176574707,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,14,14,10,0.5090419864564231,0.5955895721912384,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,15,15,1,0.7542792630918098,0.636896942059199,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,15,15,2,0.6819140590501555,0.7565625210603079,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,15,15,3,0.6564691987904635,0.5724034706751505,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,15,15,4,0.6087393699721857,0.5610280116399129,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,15,15,5,0.5769537100286195,0.6161305944124857,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,15,15,6,0.597437485826738,0.5663147826989492,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,15,15,7,0.5735756242365548,0.6998012820879619,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,15,15,8,0.5728709681919126,0.5717336754004161,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,15,15,9,0.5350120774272716,0.5901281078656514,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,16,16,1,0.7548860907554626,0.6209940095742543,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,16,16,2,0.6698891877224951,0.7700543344020844,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,16,16,3,0.6243269429965452,0.6060887018839518,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,16,16,4,0.6207169831702204,0.7458111782868703,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,16,16,5,0.589297769421881,0.5776313026746114,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,16,16,6,0.5780148939652876,0.607930580774943,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,16,16,7,0.5448519709435377,0.7690261205037435,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,16,16,8,0.5795956545255401,0.8609537839889526,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,16,16,9,0.5432830355835684,0.6289784650007884,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,16,16,10,0.5072931877591393,0.6276738782723744,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,17,17,1,0.749599541452798,0.627533084154129,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,17,17,2,0.6633158965092717,0.6238987108071645,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,17,17,3,0.6614472624478918,0.6032382766405742,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,17,17,4,0.6035048713286718,0.6046657383441925,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,17,17,5,0.6013189235871489,0.5841088175773621,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,17,17,6,0.5738632627057306,0.6121689200401306,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,17,17,7,0.5711315281011842,0.7429187138875325,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,17,17,8,0.5530026119315263,0.5882392088572185,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,17,17,9,0.5501088538404667,0.6131226281325023,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,17,17,10,0.5178135301579129,0.6674687882264455,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,18,18,1,0.7509309315320217,0.6726983984311422,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,18,18,2,0.7188626839355989,0.6070036093393961,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,18,18,3,0.6227444317756277,0.6401506582895915,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,18,18,4,0.5936129481503458,0.5879627724488576,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,18,18,5,0.5895881122260382,0.6238613565762837,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,18,18,6,0.59522062788407,0.5945288817087809,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,18,18,7,0.5388600128618154,0.5927350620428721,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,18,18,8,0.5532630467505166,0.6111831843852997,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,18,18,9,0.5210211439566179,0.6280329843362172,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,19,19,1,0.7838452846714945,0.6355619251728057,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,19,19,2,0.6637508406332044,0.5818456828594207,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,19,19,3,0.6584124181306723,0.5632889767487844,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,19,19,4,0.6352456796801451,0.5728464166323344,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,19,19,5,0.5979097627780654,0.5801599502563477,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,19,19,6,0.5859067929965077,0.6265931646029155,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,19,19,7,0.5421756370501085,0.6059785664081574,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,19,19,8,0.5593146248297258,0.6478880743185679,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,20,20,1,0.7568364170464602,0.6350134034951528,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,20,20,2,0.6777085354833892,0.564647767941157,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,20,20,3,0.6383143936594328,0.624475367863973,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,20,20,4,0.6012657268932371,0.6382593095302582,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,20,20,5,0.5854268570741018,0.5836566030979157,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,20,20,6,0.6238896512623989,0.5659600814183553,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,20,20,7,0.5291418108073148,0.6271879196166992,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,21,21,1,0.7639307589693503,0.6815192719300588,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,21,21,2,0.6702507490461523,0.5888835052649181,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,21,21,3,0.648499301888726,0.6291200657685597,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,21,21,4,0.6045248950972701,0.6008439699808756,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,21,21,5,0.5852956354166522,0.700656525293986,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,21,21,6,0.6284964021408197,0.8220256467660269,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,21,21,7,0.5632570841998765,0.580152279138565,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,21,21,8,0.5508513152599335,0.6033759276072185,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,21,21,9,0.5048875088493029,0.646925667921702,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,21,21,10,0.517014245417985,0.5855684161186219,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,21,21,11,0.49993877519260754,0.6644672830899556,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,21,21,12,0.4667707280904958,0.6117204407850901,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,22,22,1,0.7639384436787982,0.6820197423299154,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,22,22,2,0.6908126188950106,0.6450421333312988,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,22,22,3,0.63185715675354,0.6190537333488464,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,22,22,4,0.6142382955912388,0.5922566533088685,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,22,22,5,0.5916890876762795,0.6250687380631764,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,22,22,6,0.5874645793528268,0.6503722329934438,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,22,22,7,0.5857015780427239,0.8207738041877747,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,22,22,8,0.5617417361248623,0.5934037347634633,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,22,22,9,0.5345271767088862,0.5924961566925049,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,23,23,1,0.7371666582696366,0.6442581216494242,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,23,23,2,0.6898727254434065,0.6436818798383077,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,23,23,3,0.644538323987614,0.5978044788042705,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,23,23,4,0.612088806701429,0.5987711151440939,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,23,23,5,0.5721852284940806,0.5923406322797139,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,23,23,6,0.5665266069047379,0.5838993648687999,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,23,23,7,0.6126737274003752,0.6801485935846965,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,23,23,8,0.5605980722290097,0.5936921159426372,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,23,23,9,0.5539887610710028,0.5932760616143544,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,23,23,10,0.5468698186856328,0.7078606903553009,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,23,23,11,0.5221791721203111,0.6016806165377299,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,24,24,1,0.737984051381735,0.6656983156998952,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,24,24,2,0.6881298335423147,0.7241976141929627,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,24,24,3,0.6461535322486907,0.6850840369860332,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,24,24,4,0.613961203429932,0.5798008004824321,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,24,24,5,0.5798011764996034,0.6066047132015229,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,24,24,6,0.5587236863329894,0.616886458794276,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,24,24,7,0.5798243963180628,0.5840633769830068,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,24,24,8,0.5515953900670647,0.6109524846076966,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,24,24,9,0.5261077544742957,0.5871424555778504,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,25,25,1,0.7528130556597854,0.6568625152111054,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,25,25,2,0.6918722783977335,0.6033873856067657,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,25,25,3,0.6335144085866032,0.6117790162563324,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,25,25,4,0.6008675120996706,0.6475131154060364,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,25,25,5,0.6217355868130019,0.603240019083023,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,25,25,6,0.5778587665973287,0.6361480454603831,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,25,25,7,0.5529364977370609,0.617942359050115,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,25,25,8,0.5722396540822405,0.5922659794489543,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,25,25,9,0.5225325687365099,0.6263703584671021,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,25,25,10,0.5224877417539106,0.6159461259841919,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,25,25,11,0.5126834872997168,0.5839261929194133,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,25,25,12,0.5095897643177798,0.6495047589143117,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,25,25,13,0.5123323810597261,0.5966354032357534,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,25,25,14,0.49452847784215753,0.6678567787011465,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,25,25,15,0.5108931306185145,0.7026510099569957,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,25,25,16,0.47296191560048045,0.6444510579109192,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,26,26,1,0.7658520036123015,0.7451494057973226,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,26,26,2,0.6854485630085974,0.5950376868247986,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,26,26,3,0.6298786525925001,0.6001806716124217,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,26,26,4,0.6408403039430127,0.5757546444733938,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,26,26,5,0.5797813636335459,0.5741929928461711,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,26,26,6,0.5754853008371411,0.5808931191762289,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
11,26,26,7,0.5489553983012835,0.5950862924257915,0.0006644768983030163,40,35,50,15,0.3,32,75,0.0001,0.1,5,3,0.7,False,42
