trial_number,n_neighbors,weights,metric,p,csp_components,fold,subject,accuracy,f1_score,roc_auc,support
25,13,distance,euclidean,unused,6,31,31,0.6666666666666666,0.6938775510204082,0.7628458498023716,45
25,13,distance,euclidean,unused,6,32,32,0.6136363636363636,0.6666666666666666,0.6853002070393375,44
25,13,distance,euclidean,unused,6,33,33,0.7111111111111111,0.6486486486486487,0.7865612648221344,45
25,13,distance,euclidean,unused,6,34,34,0.7555555555555555,0.7924528301886793,0.8472222222222222,45
25,13,distance,euclidean,unused,6,35,35,0.5555555555555556,0.47368421052631576,0.5711462450592886,45
25,13,distance,euclidean,unused,6,36,36,0.5,0.5217391304347826,0.49380165289256206,44
25,13,distance,euclidean,unused,6,37,37,0.5111111111111111,0.0,0.4723320158102767,45
25,13,distance,euclidean,unused,6,38,38,0.5555555555555556,0.4444444444444444,0.44664031620553357,45
25,13,distance,euclidean,unused,6,39,39,0.5227272727272727,0.5882352941176471,0.4409937888198757,44
25,13,distance,euclidean,unused,6,40,40,0.4,0.37209302325581395,0.4047619047619047,45
25,13,distance,euclidean,unused,6,41,41,0.6,0.5263157894736842,0.5535714285714285,45
25,13,distance,euclidean,unused,6,42,42,0.7777777777777778,0.782608695652174,0.9288537549407114,45
25,13,distance,euclidean,unused,6,43,43,0.5333333333333333,0.43243243243243246,0.5039525691699605,45
25,13,distance,euclidean,unused,6,44,44,0.7586206896551724,0.7586206896551724,0.7523809523809524,29
25,13,distance,euclidean,unused,6,45,45,0.5777777777777777,0.45714285714285713,0.5612648221343873,45
25,13,distance,euclidean,unused,6,46,46,0.4222222222222222,0.48,0.4426877470355731,45
25,13,distance,euclidean,unused,6,47,47,0.5111111111111111,0.56,0.5615079365079365,45
25,13,distance,euclidean,unused,6,48,48,0.7058823529411765,0.7058823529411765,0.7714285714285715,17
25,13,distance,euclidean,unused,6,49,49,0.8666666666666667,0.8571428571428571,0.9110671936758893,45
25,13,distance,euclidean,unused,6,50,50,0.6,0.6785714285714286,0.6857707509881424,45
25,13,distance,euclidean,unused,6,51,51,0.5555555555555556,0.09090909090909091,0.5615079365079365,45
25,13,distance,euclidean,unused,6,52,52,0.7073170731707317,0.6,0.7834928229665071,41
25,13,distance,euclidean,unused,6,53,53,0.5348837209302325,0.375,0.45670995670995673,43
25,13,distance,euclidean,unused,6,54,54,0.6410256410256411,0.6956521739130435,0.7989130434782609,39
25,13,distance,euclidean,unused,6,55,55,0.7333333333333333,0.6842105263157895,0.7885375494071147,45
25,13,distance,euclidean,unused,6,56,56,0.6590909090909091,0.5945945945945946,0.8057851239669422,44
25,13,distance,euclidean,unused,6,57,57,0.5555555555555556,0.5454545454545454,0.6825396825396826,45
25,13,distance,euclidean,unused,6,58,58,0.5111111111111111,0.42105263157894735,0.5376984126984127,45
25,13,distance,euclidean,unused,6,59,59,0.4,0.18181818181818182,0.43452380952380953,45
25,13,distance,euclidean,unused,6,60,60,0.7727272727272727,0.7619047619047619,0.9235537190082646,44
25,13,distance,euclidean,unused,6,61,61,0.6744186046511628,0.5625,0.761904761904762,43
25,13,distance,euclidean,unused,6,62,62,0.8222222222222222,0.7894736842105263,0.8517786561264823,45
25,13,distance,euclidean,unused,6,63,63,0.5581395348837209,0.2962962962962963,0.6212121212121212,43
25,13,distance,euclidean,unused,6,64,64,0.6888888888888889,0.6818181818181818,0.7509881422924901,45
25,13,distance,euclidean,unused,6,65,65,0.4888888888888889,0.3783783783783784,0.46031746031746024,45
25,13,distance,euclidean,unused,6,66,66,0.4222222222222222,0.43478260869565216,0.47430830039525695,45
25,13,distance,euclidean,unused,6,67,67,0.4888888888888889,0.08,0.5335968379446641,45
25,13,distance,euclidean,unused,6,68,68,0.4888888888888889,0.14814814814814814,0.5691699604743082,45
25,13,distance,euclidean,unused,6,69,69,0.6,0.5263157894736842,0.5734126984126984,45
25,13,distance,euclidean,unused,6,70,70,0.5777777777777777,0.5128205128205128,0.5573122529644269,45
25,13,distance,euclidean,unused,6,71,71,0.6222222222222222,0.41379310344827586,0.49999999999999994,45
25,13,distance,euclidean,unused,6,72,72,0.8444444444444444,0.8372093023255814,0.9466403162055336,45
25,13,distance,euclidean,unused,6,73,73,0.6222222222222222,0.48484848484848486,0.6996047430830039,45
25,13,distance,euclidean,unused,6,74,74,0.5777777777777777,0.5365853658536586,0.6329365079365079,45
25,13,distance,euclidean,unused,6,75,75,0.6097560975609756,0.6,0.6880952380952381,41
25,13,distance,euclidean,unused,6,76,76,0.4666666666666667,0.52,0.5237154150197629,45
25,13,distance,euclidean,unused,6,77,77,0.5333333333333333,0.631578947368421,0.5476190476190476,45
25,13,distance,euclidean,unused,6,78,78,0.6444444444444445,0.68,0.6007905138339922,45
25,13,distance,euclidean,unused,6,79,79,0.625,0.6153846153846154,0.6399999999999999,40
25,13,distance,euclidean,unused,6,80,80,0.5333333333333333,0.27586206896551724,0.5928853754940712,45
25,13,distance,euclidean,unused,6,81,81,0.4888888888888889,0.0,0.4881422924901186,45
25,13,distance,euclidean,unused,6,82,82,0.6222222222222222,0.711864406779661,0.6561264822134387,45
25,13,distance,euclidean,unused,6,83,83,0.5263157894736842,0.1,0.6094182825484764,38
25,13,distance,euclidean,unused,6,84,84,0.7045454545454546,0.6976744186046512,0.7101449275362318,44
25,13,distance,euclidean,unused,6,85,85,0.5909090909090909,0.6896551724137931,0.8488612836438924,44
25,13,distance,euclidean,unused,6,86,86,0.5909090909090909,0.5909090909090909,0.6376811594202898,44
25,13,distance,euclidean,unused,6,87,87,0.5111111111111111,0.6206896551724138,0.658102766798419,45
25,13,distance,euclidean,unused,6,88,88,0.5272727272727272,0.4090909090909091,0.5145502645502645,55
25,13,distance,euclidean,unused,6,89,89,0.6222222222222222,0.711864406779661,0.6468253968253967,45
25,13,distance,euclidean,unused,6,90,90,0.4444444444444444,0.4186046511627907,0.4229249011857707,45
25,13,distance,euclidean,unused,6,91,91,0.6363636363636364,0.7142857142857143,0.7128099173553719,44
25,13,distance,euclidean,unused,6,92,92,0.5892857142857143,0.4888888888888889,0.5153846153846153,56
25,13,distance,euclidean,unused,6,93,93,0.6444444444444445,0.68,0.7984189723320159,45
25,13,distance,euclidean,unused,6,94,94,0.8409090909090909,0.8679245283018868,0.9606625258799173,44
25,13,distance,euclidean,unused,6,95,95,0.4642857142857143,0.5945945945945946,0.5364583333333334,28
25,13,distance,euclidean,unused,6,96,96,0.40476190476190477,0.5614035087719298,0.5011337868480725,42
25,13,distance,euclidean,unused,6,97,97,0.5681818181818182,0.3870967741935484,0.5247933884297521,44
25,13,distance,euclidean,unused,6,98,98,0.5333333333333333,0.6440677966101694,0.5810276679841897,45
25,13,distance,euclidean,unused,6,99,99,0.5348837209302325,0.3333333333333333,0.5670995670995671,43
25,13,distance,euclidean,unused,6,100,100,0.5,0.5714285714285714,0.5555555555555556,36
25,13,distance,euclidean,unused,6,101,101,0.5333333333333333,0.2222222222222222,0.5335968379446641,45
25,13,distance,euclidean,unused,6,102,102,0.6222222222222222,0.6046511627906976,0.6699604743083004,45
25,13,distance,euclidean,unused,6,103,103,0.627906976744186,0.6363636363636364,0.7186147186147186,43
25,13,distance,euclidean,unused,6,104,104,0.4418604651162791,0.4782608695652174,0.47619047619047616,43
25,13,distance,euclidean,unused,6,105,105,0.4888888888888889,0.41025641025641024,0.43873517786561267,45
25,13,distance,euclidean,unused,6,106,106,0.6,0.55,0.5634920634920635,45
25,13,distance,euclidean,unused,6,107,107,0.4888888888888889,0.5106382978723404,0.4722222222222222,45
25,13,distance,euclidean,unused,6,108,108,0.7555555555555555,0.7027027027027027,0.7964426877470355,45
26,11,distance,euclidean,unused,6,1,1,0.4888888888888889,0.5490196078431373,0.47035573122529645,45
26,11,distance,euclidean,unused,6,2,2,0.6888888888888889,0.5625,0.8952569169960474,45
26,11,distance,euclidean,unused,6,3,3,0.37777777777777777,0.44,0.38537549407114624,45
26,11,distance,euclidean,unused,6,4,4,0.5111111111111111,0.3125,0.5395256916996047,45
26,11,distance,euclidean,unused,6,5,5,0.3333333333333333,0.2857142857142857,0.35119047619047616,45
26,11,distance,euclidean,unused,6,6,6,0.5555555555555556,0.09090909090909091,0.5714285714285714,45
26,11,distance,euclidean,unused,6,7,7,0.6222222222222222,0.711864406779661,0.683794466403162,45
26,11,distance,euclidean,unused,6,8,8,0.6222222222222222,0.5641025641025641,0.6482213438735178,45
26,11,distance,euclidean,unused,6,9,9,0.5555555555555556,0.3333333333333333,0.5,45
26,11,distance,euclidean,unused,6,10,10,0.6,0.6086956521739131,0.6547619047619048,45
26,11,distance,euclidean,unused,6,11,11,0.4666666666666667,0.5,0.5019762845849802,45
26,11,distance,euclidean,unused,6,12,12,0.5777777777777777,0.5365853658536586,0.6726190476190477,45
26,11,distance,euclidean,unused,6,13,13,0.6285714285714286,0.6060606060606061,0.6568627450980392,35
26,11,distance,euclidean,unused,6,14,14,0.6222222222222222,0.5641025641025641,0.6620553359683795,45
26,11,distance,euclidean,unused,6,15,15,0.5555555555555556,0.6666666666666666,0.7638339920948617,45
26,11,distance,euclidean,unused,6,16,16,0.5111111111111111,0.5416666666666666,0.5474308300395258,45
26,11,distance,euclidean,unused,6,17,17,0.47619047619047616,0.3125,0.40227272727272734,42
26,11,distance,euclidean,unused,6,18,18,0.4444444444444444,0.5614035087719298,0.37747035573122534,45
26,11,distance,euclidean,unused,6,19,19,0.5777777777777777,0.6415094339622641,0.6699604743083004,45
26,11,distance,euclidean,unused,6,20,20,0.6444444444444445,0.5294117647058824,0.6373517786561264,45
26,11,distance,euclidean,unused,6,21,21,0.6,0.5909090909090909,0.6805555555555556,45
26,11,distance,euclidean,unused,6,22,22,0.4444444444444444,0.5454545454545454,0.39920948616600793,45
26,11,distance,euclidean,unused,6,23,23,0.6818181818181818,0.7307692307692307,0.7045454545454545,44
26,11,distance,euclidean,unused,6,24,24,0.5,0.3076923076923077,0.6493506493506493,18
26,11,distance,euclidean,unused,6,25,25,0.7111111111111111,0.6829268292682927,0.6620553359683795,45
26,11,distance,euclidean,unused,6,26,26,0.5777777777777777,0.6122448979591837,0.621031746031746,45
26,11,distance,euclidean,unused,6,27,27,0.4444444444444444,0.5614035087719298,0.5237154150197628,45
26,11,distance,euclidean,unused,6,28,28,0.5555555555555556,0.5833333333333334,0.5494071146245059,45
26,11,distance,euclidean,unused,6,29,29,0.6888888888888889,0.75,0.8201581027667985,45
26,11,distance,euclidean,unused,6,30,30,0.5111111111111111,0.15384615384615385,0.5178571428571428,45
26,11,distance,euclidean,unused,6,31,31,0.6888888888888889,0.7083333333333334,0.7608695652173914,45
26,11,distance,euclidean,unused,6,32,32,0.6363636363636364,0.68,0.6563146997929606,44
26,11,distance,euclidean,unused,6,33,33,0.6888888888888889,0.6111111111111112,0.7569169960474308,45
26,11,distance,euclidean,unused,6,34,34,0.7555555555555555,0.7924528301886793,0.8472222222222222,45
26,11,distance,euclidean,unused,6,35,35,0.4666666666666667,0.4,0.5217391304347825,45
26,11,distance,euclidean,unused,6,36,36,0.5,0.5,0.518595041322314,44
26,11,distance,euclidean,unused,6,37,37,0.5111111111111111,0.0,0.5276679841897234,45
26,11,distance,euclidean,unused,6,38,38,0.5111111111111111,0.42105263157894735,0.4426877470355731,45
26,11,distance,euclidean,unused,6,39,39,0.4772727272727273,0.5490196078431373,0.4057971014492754,44
26,11,distance,euclidean,unused,6,40,40,0.5111111111111111,0.5,0.4861111111111111,45
26,11,distance,euclidean,unused,6,41,41,0.5555555555555556,0.5,0.5853174603174603,45
26,11,distance,euclidean,unused,6,42,42,0.8222222222222222,0.8260869565217391,0.9150197628458497,45
26,11,distance,euclidean,unused,6,43,43,0.5555555555555556,0.5,0.5256916996047432,45
26,11,distance,euclidean,unused,6,44,44,0.7241379310344828,0.7142857142857143,0.7,29
26,11,distance,euclidean,unused,6,45,45,0.5555555555555556,0.4444444444444444,0.5691699604743082,45
26,11,distance,euclidean,unused,6,46,46,0.4444444444444444,0.5098039215686274,0.38932806324110675,45
26,11,distance,euclidean,unused,6,47,47,0.5111111111111111,0.5925925925925926,0.5595238095238095,45
26,11,distance,euclidean,unused,6,48,48,0.7058823529411765,0.7058823529411765,0.7571428571428571,17
26,11,distance,euclidean,unused,6,49,49,0.8222222222222222,0.8095238095238095,0.9110671936758893,45
26,11,distance,euclidean,unused,6,50,50,0.5333333333333333,0.631578947368421,0.66600790513834,45
26,11,distance,euclidean,unused,6,51,51,0.5333333333333333,0.0,0.49404761904761907,45
26,11,distance,euclidean,unused,6,52,52,0.7317073170731707,0.6451612903225806,0.7595693779904306,41
26,11,distance,euclidean,unused,6,53,53,0.5116279069767442,0.36363636363636365,0.4199134199134199,43
26,11,distance,euclidean,unused,6,54,54,0.6410256410256411,0.6956521739130435,0.8043478260869565,39
26,11,distance,euclidean,unused,6,55,55,0.6888888888888889,0.6111111111111112,0.808300395256917,45
26,11,distance,euclidean,unused,6,56,56,0.6363636363636364,0.5789473684210527,0.7623966942148761,44
26,11,distance,euclidean,unused,6,57,57,0.5777777777777777,0.5957446808510638,0.6468253968253969,45
26,11,distance,euclidean,unused,6,58,58,0.5333333333333333,0.46153846153846156,0.498015873015873,45
26,11,distance,euclidean,unused,6,59,59,0.37777777777777777,0.17647058823529413,0.3869047619047619,45
26,11,distance,euclidean,unused,6,60,60,0.7954545454545454,0.7804878048780488,0.9070247933884298,44
26,11,distance,euclidean,unused,6,61,61,0.6976744186046512,0.5806451612903226,0.7835497835497837,43
26,11,distance,euclidean,unused,6,62,62,0.7777777777777778,0.7222222222222222,0.8478260869565218,45
26,11,distance,euclidean,unused,6,63,63,0.5348837209302325,0.23076923076923078,0.6363636363636364,43
26,11,distance,euclidean,unused,6,64,64,0.7333333333333333,0.7272727272727273,0.7648221343873518,45
26,11,distance,euclidean,unused,6,65,65,0.5111111111111111,0.42105263157894735,0.45039682539682535,45
26,11,distance,euclidean,unused,6,66,66,0.4222222222222222,0.43478260869565216,0.47430830039525695,45
26,11,distance,euclidean,unused,6,67,67,0.4888888888888889,0.08,0.48320158102766797,45
26,11,distance,euclidean,unused,6,68,68,0.4888888888888889,0.14814814814814814,0.5790513833992095,45
26,11,distance,euclidean,unused,6,69,69,0.5777777777777777,0.5128205128205128,0.5773809523809523,45
26,11,distance,euclidean,unused,6,70,70,0.5777777777777777,0.5128205128205128,0.5770750988142292,45
26,11,distance,euclidean,unused,6,71,71,0.6222222222222222,0.41379310344827586,0.4940711462450593,45
26,11,distance,euclidean,unused,6,72,72,0.8444444444444444,0.8372093023255814,0.9565217391304348,45
26,11,distance,euclidean,unused,6,73,73,0.6888888888888889,0.5882352941176471,0.7035573122529645,45
26,11,distance,euclidean,unused,6,74,74,0.5555555555555556,0.5238095238095238,0.6884920634920635,45
26,11,distance,euclidean,unused,6,75,75,0.5365853658536586,0.5365853658536586,0.6047619047619048,41
26,11,distance,euclidean,unused,6,76,76,0.4888888888888889,0.5660377358490566,0.49604743083003955,45
26,11,distance,euclidean,unused,6,77,77,0.5333333333333333,0.6181818181818182,0.5654761904761905,45
26,11,distance,euclidean,unused,6,78,78,0.6222222222222222,0.6382978723404256,0.6126482213438736,45
26,11,distance,euclidean,unused,6,79,79,0.625,0.5945945945945946,0.6525,40
26,11,distance,euclidean,unused,6,80,80,0.5333333333333333,0.27586206896551724,0.5395256916996047,45
26,11,distance,euclidean,unused,6,81,81,0.4888888888888889,0.0,0.4980237154150198,45
26,11,distance,euclidean,unused,6,82,82,0.6444444444444445,0.7333333333333333,0.6620553359683794,45
26,11,distance,euclidean,unused,6,83,83,0.5263157894736842,0.1,0.6537396121883657,38
26,11,distance,euclidean,unused,6,84,84,0.6818181818181818,0.6818181818181818,0.7122153209109731,44
26,11,distance,euclidean,unused,6,85,85,0.6136363636363636,0.6909090909090909,0.8405797101449275,44
26,11,distance,euclidean,unused,6,86,86,0.6363636363636364,0.6521739130434783,0.6790890269151139,44
26,11,distance,euclidean,unused,6,87,87,0.5333333333333333,0.631578947368421,0.6403162055335969,45
26,11,distance,euclidean,unused,6,88,88,0.4909090909090909,0.36363636363636365,0.4894179894179894,55
26,11,distance,euclidean,unused,6,89,89,0.5555555555555556,0.6428571428571429,0.6587301587301587,45
26,11,distance,euclidean,unused,6,90,90,0.4666666666666667,0.4,0.45059288537549413,45
26,11,distance,euclidean,unused,6,91,91,0.6136363636363636,0.6909090909090909,0.6849173553719009,44
26,11,distance,euclidean,unused,6,92,92,0.5535714285714286,0.4444444444444444,0.5230769230769231,56
26,11,distance,euclidean,unused,6,93,93,0.6222222222222222,0.6792452830188679,0.7687747035573123,45
26,11,distance,euclidean,unused,6,94,94,0.8409090909090909,0.8679245283018868,0.9772256728778468,44
26,11,distance,euclidean,unused,6,95,95,0.42857142857142855,0.5555555555555556,0.5625,28
26,11,distance,euclidean,unused,6,96,96,0.38095238095238093,0.5357142857142857,0.4965986394557823,42
26,11,distance,euclidean,unused,6,97,97,0.5681818181818182,0.42424242424242425,0.5413223140495869,44
26,11,distance,euclidean,unused,6,98,98,0.5333333333333333,0.6440677966101694,0.575098814229249,45
26,11,distance,euclidean,unused,6,99,99,0.5581395348837209,0.3448275862068966,0.5757575757575758,43
26,11,distance,euclidean,unused,6,100,100,0.5,0.5714285714285714,0.5432098765432098,36
26,11,distance,euclidean,unused,6,101,101,0.5111111111111111,0.3125,0.5909090909090908,45
26,11,distance,euclidean,unused,6,102,102,0.6,0.55,0.7114624505928854,45
26,11,distance,euclidean,unused,6,103,103,0.6046511627906976,0.6046511627906976,0.6861471861471862,43
26,11,distance,euclidean,unused,6,104,104,0.4186046511627907,0.4444444444444444,0.474025974025974,43
26,11,distance,euclidean,unused,6,105,105,0.4666666666666667,0.4,0.44664031620553357,45
26,11,distance,euclidean,unused,6,106,106,0.5777777777777777,0.5365853658536586,0.5297619047619048,45
26,11,distance,euclidean,unused,6,107,107,0.5555555555555556,0.5833333333333334,0.5277777777777779,45
26,11,distance,euclidean,unused,6,108,108,0.7777777777777778,0.7368421052631579,0.8043478260869565,45
27,15,distance,manhattan,unused,6,1,1,0.4444444444444444,0.4897959183673469,0.44466403162055335,45
27,15,distance,manhattan,unused,6,2,2,0.6666666666666666,0.5161290322580645,0.8399209486166008,45
27,15,distance,manhattan,unused,6,3,3,0.4222222222222222,0.43478260869565216,0.3893280632411067,45
27,15,distance,manhattan,unused,6,4,4,0.4666666666666667,0.25,0.4940711462450593,45
27,15,distance,manhattan,unused,6,5,5,0.3111111111111111,0.24390243902439024,0.29563492063492064,45
27,15,distance,manhattan,unused,6,6,6,0.5777777777777777,0.17391304347826086,0.503968253968254,45
27,15,distance,manhattan,unused,6,7,7,0.5555555555555556,0.6666666666666666,0.7430830039525692,45
27,15,distance,manhattan,unused,6,8,8,0.6666666666666666,0.6153846153846154,0.7470355731225297,45
27,15,distance,manhattan,unused,6,9,9,0.4888888888888889,0.20689655172413793,0.4087301587301588,45
27,15,distance,manhattan,unused,6,10,10,0.5555555555555556,0.5833333333333334,0.6289682539682541,45
27,15,distance,manhattan,unused,6,11,11,0.4888888888888889,0.46511627906976744,0.5276679841897233,45
27,15,distance,manhattan,unused,6,12,12,0.5333333333333333,0.46153846153846156,0.6666666666666667,45
27,15,distance,manhattan,unused,6,13,13,0.6571428571428571,0.625,0.7124183006535948,35
27,15,distance,manhattan,unused,6,14,14,0.6,0.5263157894736842,0.616600790513834,45
27,15,distance,manhattan,unused,6,15,15,0.5333333333333333,0.6557377049180327,0.7450592885375493,45
27,15,distance,manhattan,unused,6,16,16,0.5333333333333333,0.5333333333333333,0.5494071146245059,45
27,15,distance,manhattan,unused,6,17,17,0.4523809523809524,0.14814814814814814,0.4136363636363636,42
27,15,distance,manhattan,unused,6,18,18,0.5333333333333333,0.6440677966101694,0.46047430830039526,45
27,15,distance,manhattan,unused,6,19,19,0.6,0.6785714285714286,0.7134387351778656,45
27,15,distance,manhattan,unused,6,20,20,0.6,0.47058823529411764,0.5731225296442688,45
27,15,distance,manhattan,unused,6,21,21,0.6444444444444445,0.6363636363636364,0.6845238095238094,45
27,15,distance,manhattan,unused,6,22,22,0.4888888888888889,0.6229508196721312,0.42094861660079047,45
27,15,distance,manhattan,unused,6,23,23,0.5681818181818182,0.6545454545454545,0.7086776859504134,44
27,15,distance,manhattan,unused,6,24,24,0.4444444444444444,0.2857142857142857,0.4805194805194805,18
27,15,distance,manhattan,unused,6,25,25,0.6888888888888889,0.6818181818181818,0.7272727272727273,45
27,15,distance,manhattan,unused,6,26,26,0.4888888888888889,0.5660377358490566,0.4801587301587302,45
27,15,distance,manhattan,unused,6,27,27,0.4888888888888889,0.6229508196721312,0.49011857707509876,45
27,15,distance,manhattan,unused,6,28,28,0.6,0.5714285714285714,0.5909090909090909,45
27,15,distance,manhattan,unused,6,29,29,0.7777777777777778,0.8076923076923077,0.8517786561264823,45
27,15,distance,manhattan,unused,6,30,30,0.4888888888888889,0.08,0.5337301587301587,45
27,15,distance,manhattan,unused,6,31,31,0.6888888888888889,0.7307692307692307,0.8280632411067194,45
27,15,distance,manhattan,unused,6,32,32,0.5909090909090909,0.5909090909090909,0.6542443064182195,44
27,15,distance,manhattan,unused,6,33,33,0.6666666666666666,0.5454545454545454,0.8339920948616601,45
27,15,distance,manhattan,unused,6,34,34,0.7777777777777778,0.8076923076923077,0.8690476190476191,45
27,15,distance,manhattan,unused,6,35,35,0.4444444444444444,0.24242424242424243,0.48221343873517786,45
27,15,distance,manhattan,unused,6,36,36,0.4318181818181818,0.46808510638297873,0.46280991735537186,44
27,15,distance,manhattan,unused,6,37,37,0.5111111111111111,0.0,0.41106719367588934,45
27,15,distance,manhattan,unused,6,38,38,0.5555555555555556,0.4444444444444444,0.47430830039525684,45
27,15,distance,manhattan,unused,6,39,39,0.4772727272727273,0.5818181818181818,0.3788819875776397,44
27,15,distance,manhattan,unused,6,40,40,0.5555555555555556,0.5454545454545454,0.5396825396825398,45
27,15,distance,manhattan,unused,6,41,41,0.6222222222222222,0.5853658536585366,0.6567460317460317,45
27,15,distance,manhattan,unused,6,42,42,0.7777777777777778,0.782608695652174,0.891304347826087,45
27,15,distance,manhattan,unused,6,43,43,0.6,0.55,0.5612648221343873,45
27,15,distance,manhattan,unused,6,44,44,0.7241379310344828,0.7142857142857143,0.7,29
27,15,distance,manhattan,unused,6,45,45,0.6222222222222222,0.5142857142857142,0.6027667984189724,45
27,15,distance,manhattan,unused,6,46,46,0.4444444444444444,0.4186046511627907,0.42885375494071143,45
27,15,distance,manhattan,unused,6,47,47,0.5777777777777777,0.5957446808510638,0.615079365079365,45
27,15,distance,manhattan,unused,6,48,48,0.7058823529411765,0.6666666666666666,0.6714285714285714,17
27,15,distance,manhattan,unused,6,49,49,0.8444444444444444,0.8372093023255814,0.8853754940711461,45
27,15,distance,manhattan,unused,6,50,50,0.6444444444444445,0.6923076923076923,0.7154150197628459,45
27,15,distance,manhattan,unused,6,51,51,0.5555555555555556,0.09090909090909091,0.5595238095238095,45
27,15,distance,manhattan,unused,6,52,52,0.8048780487804879,0.7647058823529411,0.8349282296650717,41
27,15,distance,manhattan,unused,6,53,53,0.5116279069767442,0.4,0.43722943722943725,43
27,15,distance,manhattan,unused,6,54,54,0.5641025641025641,0.6530612244897959,0.8043478260869565,39
27,15,distance,manhattan,unused,6,55,55,0.7111111111111111,0.6486486486486487,0.8379446640316206,45
27,15,distance,manhattan,unused,6,56,56,0.6590909090909091,0.6341463414634146,0.7830578512396694,44
27,15,distance,manhattan,unused,6,57,57,0.6222222222222222,0.6222222222222222,0.6825396825396826,45
27,15,distance,manhattan,unused,6,58,58,0.5111111111111111,0.3888888888888889,0.4900793650793651,45
27,15,distance,manhattan,unused,6,59,59,0.4,0.18181818181818182,0.39880952380952384,45
27,15,distance,manhattan,unused,6,60,60,0.7727272727272727,0.75,0.915289256198347,44
27,15,distance,manhattan,unused,6,61,61,0.6976744186046512,0.6285714285714286,0.7857142857142857,43
27,15,distance,manhattan,unused,6,62,62,0.8222222222222222,0.7894736842105263,0.8774703557312253,45
27,15,distance,manhattan,unused,6,63,63,0.5348837209302325,0.2857142857142857,0.5909090909090909,43
27,15,distance,manhattan,unused,6,64,64,0.6222222222222222,0.6382978723404256,0.6758893280632412,45
27,15,distance,manhattan,unused,6,65,65,0.5555555555555556,0.47368421052631576,0.5158730158730158,45
27,15,distance,manhattan,unused,6,66,66,0.4888888888888889,0.46511627906976744,0.5079051383399209,45
27,15,distance,manhattan,unused,6,67,67,0.4888888888888889,0.08,0.5454545454545454,45
27,15,distance,manhattan,unused,6,68,68,0.4888888888888889,0.08,0.5158102766798419,45
27,15,distance,manhattan,unused,6,69,69,0.5777777777777777,0.4864864864864865,0.5138888888888888,45
27,15,distance,manhattan,unused,6,70,70,0.5111111111111111,0.42105263157894735,0.5592885375494071,45
27,15,distance,manhattan,unused,6,71,71,0.6,0.4375,0.541501976284585,45
27,15,distance,manhattan,unused,6,72,72,0.7555555555555555,0.717948717948718,0.857707509881423,45
27,15,distance,manhattan,unused,6,73,73,0.6222222222222222,0.41379310344827586,0.6640316205533596,45
27,15,distance,manhattan,unused,6,74,74,0.6,0.55,0.6150793650793651,45
27,15,distance,manhattan,unused,6,75,75,0.6097560975609756,0.5789473684210527,0.730952380952381,41
27,15,distance,manhattan,unused,6,76,76,0.5111111111111111,0.5217391304347826,0.5375494071146244,45
27,15,distance,manhattan,unused,6,77,77,0.5333333333333333,0.631578947368421,0.5634920634920635,45
27,15,distance,manhattan,unused,6,78,78,0.6,0.6666666666666666,0.6363636363636362,45
27,15,distance,manhattan,unused,6,79,79,0.625,0.6153846153846154,0.6400000000000001,40
27,15,distance,manhattan,unused,6,80,80,0.5555555555555556,0.23076923076923078,0.6403162055335969,45
27,15,distance,manhattan,unused,6,81,81,0.4888888888888889,0.30303030303030304,0.5118577075098814,45
27,15,distance,manhattan,unused,6,82,82,0.5555555555555556,0.6774193548387096,0.6146245059288538,45
27,15,distance,manhattan,unused,6,83,83,0.5263157894736842,0.18181818181818182,0.5650969529085872,38
27,15,distance,manhattan,unused,6,84,84,0.6818181818181818,0.6818181818181818,0.7122153209109732,44
27,15,distance,manhattan,unused,6,85,85,0.5681818181818182,0.6779661016949152,0.7888198757763975,44
27,15,distance,manhattan,unused,6,86,86,0.6590909090909091,0.6666666666666666,0.6708074534161491,44
27,15,distance,manhattan,unused,6,87,87,0.5777777777777777,0.6545454545454545,0.6245059288537549,45
27,15,distance,manhattan,unused,6,88,88,0.4909090909090909,0.36363636363636365,0.48677248677248675,55
27,15,distance,manhattan,unused,6,89,89,0.5555555555555556,0.6428571428571429,0.5535714285714286,45
27,15,distance,manhattan,unused,6,90,90,0.3333333333333333,0.25,0.38932806324110675,45
27,15,distance,manhattan,unused,6,91,91,0.5909090909090909,0.6785714285714286,0.7520661157024795,44
27,15,distance,manhattan,unused,6,92,92,0.6071428571428571,0.5,0.5641025641025641,56
27,15,distance,manhattan,unused,6,93,93,0.7333333333333333,0.7692307692307693,0.8023715415019763,45
27,15,distance,manhattan,unused,6,94,94,0.7727272727272727,0.8214285714285714,0.9668737060041408,44
27,15,distance,manhattan,unused,6,95,95,0.4642857142857143,0.5945945945945946,0.6510416666666667,28
27,15,distance,manhattan,unused,6,96,96,0.4523809523809524,0.5964912280701754,0.5170068027210885,42
27,15,distance,manhattan,unused,6,97,97,0.5,0.3125,0.4690082644628099,44
27,15,distance,manhattan,unused,6,98,98,0.5555555555555556,0.6551724137931034,0.5513833992094862,45
27,15,distance,manhattan,unused,6,99,99,0.5581395348837209,0.42424242424242425,0.5865800865800865,43
27,15,distance,manhattan,unused,6,100,100,0.4722222222222222,0.5581395348837209,0.49382716049382713,36
27,15,distance,manhattan,unused,6,101,101,0.5555555555555556,0.23076923076923078,0.6521739130434783,45
