parameter_name,parameter_value,F1,D,F2,kernel_length,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,23,23,0.5909090909090909,0.6896551724137931,0.7851239669421488,44,36.23665555601474,0.002550588978920132,0.057967931339093906,0.00708770751953125,1858,0.0,25.5146484375,0.6185763636321733,0.6185763636321733,0.6193104763825734,50,50
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,24,24,0.4444444444444444,0.16666666666666669,0.7142857142857144,18,36.26149186195107,0.0030401740223169327,0.16889855679538515,0.00708770751953125,1858,0.0,25.5146484375,0.6088276211928604,0.6112417233617682,0.6135475556055705,49,50
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,25,25,0.6888888888888889,0.7083333333333334,0.8063241106719368,45,36.23987607302843,0.0048202790203504264,0.10711731156334281,0.00708770751953125,1858,0.0,25.5146484375,0.6216718554496765,0.6192324023806688,0.6238720079263051,49,50
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,26,26,0.6222222222222222,0.5853658536585366,0.7043650793650794,45,34.94627587101422,0.002097810967825353,0.04661802150723007,0.00708770751953125,1858,0.0,25.5146484375,0.6188095887050484,0.6239791148991296,0.6129439353942872,49,50
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,27,27,0.4666666666666667,0.3684210526315789,0.49802371541501983,45,3.670643460995052,0.001993677986320108,0.04430395525155796,0.00708770751953125,1858,0.0,25.5146484375,0.7033812638485071,0.7221358508774729,0.6946506460507711,1,11
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,28,28,0.5555555555555556,0.4444444444444444,0.541501976284585,45,18.43887526600156,0.0020871260203421116,0.04638057822982471,0.00708770751953125,1858,0.0,25.5146484375,0.610255683461825,0.6100012520045945,0.6028857072194417,49,50
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,29,29,0.7555555555555555,0.8,0.958498023715415,45,18.43663185200421,0.0018986249924637377,0.04219166649919417,0.00708770751953125,1858,0.0,25.5146484375,0.6401539327520313,0.6401539327520313,0.6284469326337179,50,50
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,30,30,0.6888888888888889,0.6500000000000001,0.7103174603174602,45,17.57167906302493,0.002124701044522226,0.04721557876716057,0.00708770751953125,1858,0.0,25.5146484375,0.6252949093327378,0.6252949093327378,0.6129033207893372,50,50
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,31,31,0.6,0.5909090909090909,0.5889328063241106,45,3.718074287986383,0.0018411470227874815,0.040914378284166254,0.00708770751953125,1858,0.0,25.5146484375,0.6898478617270788,0.7184445618680029,0.693469496568044,1,11
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,32,32,0.7954545454545454,0.8235294117647057,0.9047619047619048,44,16.77685061696684,0.0021390870097093284,0.04861561385703019,0.00708770751953125,1858,0.0,25.5146484375,0.6183115736101613,0.6204467190034462,0.5956263939539591,46,50
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,33,33,0.7333333333333333,0.7142857142857143,0.8339920948616601,45,18.408837214985397,0.002123862039297819,0.047196934206618205,0.00708770751953125,1858,0.0,25.5146484375,0.6231284396666469,0.6231284396666469,0.5995645880699157,50,50
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,34,34,0.8444444444444444,0.8679245283018867,0.9583333333333333,45,17.86876941495575,0.0020872660097666085,0.04638368910592463,0.00708770751953125,1858,0.0,25.5146484375,0.621807447437084,0.621807447437084,0.6186641494433085,50,50
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,35,35,0.6444444444444445,0.4666666666666667,0.8379446640316206,45,18.30054826498963,0.0020939710084348917,0.04653268907633093,0.00708770751953125,1858,0.0,25.5146484375,0.621830526174921,0.621830526174921,0.606203959385554,50,50
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,36,36,0.4318181818181818,0.5283018867924528,0.43388429752066116,44,18.283082746027503,0.0020955069921910763,0.04762515891343355,0.00708770751953125,1858,0.0,25.5146484375,0.6244218349456787,0.6244218349456787,0.6140933990478515,50,50
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,37,37,0.5111111111111111,0.0,0.5118577075098814,45,18.005273506976664,0.0018863340374082327,0.041918534164627395,0.00708770751953125,1858,0.0,25.5146484375,0.6201967734730605,0.6158151935898897,0.5977399627367656,49,50
