parameter_name,parameter_value,n_neighbors,weights,metric,p,csp_components,fold,subject,accuracy,f1_score,roc_auc
p,3,5,distance,minkowski,3,6,38,38,0.4888888888888889,0.41025641025641024,0.4268774703557312
p,3,5,distance,minkowski,3,6,39,39,0.38636363636363635,0.4489795918367347,0.3788819875776397
p,3,5,distance,minkowski,3,6,40,40,0.5111111111111111,0.5,0.45833333333333337
p,3,5,distance,minkowski,3,6,41,41,0.5333333333333333,0.5116279069767442,0.5555555555555556
p,3,5,distance,minkowski,3,6,42,42,0.7333333333333333,0.7391304347826086,0.8418972332015809
p,3,5,distance,minkowski,3,6,43,43,0.5777777777777777,0.5777777777777777,0.6086956521739131
p,3,5,distance,minkowski,3,6,44,44,0.5517241379310345,0.48,0.611904761904762
p,3,5,distance,minkowski,3,6,45,45,0.5111111111111111,0.47619047619047616,0.5059288537549407
p,3,5,distance,minkowski,3,6,46,46,0.4,0.425531914893617,0.41304347826086957
p,3,5,distance,minkowski,3,6,47,47,0.5333333333333333,0.5714285714285714,0.5724206349206349
p,3,5,distance,minkowski,3,6,48,48,0.5294117647058824,0.6,0.5428571428571429
p,3,5,distance,minkowski,3,6,49,49,0.8222222222222222,0.7894736842105263,0.849802371541502
p,3,5,distance,minkowski,3,6,50,50,0.6,0.6785714285714286,0.7203557312252964
p,3,5,distance,minkowski,3,6,51,51,0.4888888888888889,0.08,0.4424603174603175
p,3,5,distance,minkowski,3,6,52,52,0.6829268292682927,0.6285714285714286,0.7105263157894737
p,3,5,distance,minkowski,3,6,53,53,0.4883720930232558,0.42105263157894735,0.512987012987013
p,3,5,distance,minkowski,3,6,54,54,0.6923076923076923,0.7142857142857143,0.7880434782608696
p,3,5,distance,minkowski,3,6,55,55,0.6444444444444445,0.5555555555555556,0.7687747035573123
p,3,5,distance,minkowski,3,6,56,56,0.6818181818181818,0.631578947368421,0.7004132231404959
p,3,5,distance,minkowski,3,6,57,57,0.5777777777777777,0.5957446808510638,0.6299603174603173
p,3,5,distance,minkowski,3,6,58,58,0.5777777777777777,0.5365853658536586,0.5009920634920635
p,3,5,distance,minkowski,3,6,59,59,0.4888888888888889,0.3783783783783784,0.4652777777777778
p,3,5,distance,minkowski,3,6,60,60,0.7272727272727273,0.7,0.8388429752066116
p,3,5,distance,minkowski,3,6,61,61,0.6744186046511628,0.6111111111111112,0.8008658008658008
