trial_number,fold,subject,epoch,train_loss,val_loss,learning_rate,f1,depth_multiplier,f2,kernel_length,dropout_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed
16,103,103,9,0.6664626689280494,0.6490364631017049,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,103,103,10,0.6665561148675822,0.6413469155629475,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,103,103,11,0.6511474342669471,0.6367663184801737,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,103,103,12,0.6462100370455597,0.6304209470748902,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,103,103,13,0.6446953021873862,0.6249487280845643,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,103,103,14,0.6419660246978371,0.6288218299547831,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,103,103,15,0.6340694457797681,0.6216607689857483,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,103,103,16,0.6339238649707729,0.618745477994283,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,103,103,17,0.6319192728753817,0.6179633776346842,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,103,103,18,0.6239471819441197,0.6171514232953389,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,103,103,19,0.6237470568236658,0.6183024684588114,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,103,103,20,0.6245082495576244,0.6157540758450826,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,103,103,21,0.622481116804026,0.6121605118115743,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,103,103,22,0.6210524096327313,0.6153045177459717,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,103,103,23,0.6186511385238777,0.6142797946929932,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,103,103,24,0.613708253634178,0.6107593854268392,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,103,103,25,0.6105641944933746,0.6170496384302775,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,103,103,26,0.6078991415136952,0.6068562189737956,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,103,103,27,0.6150296047582464,0.6095340808232625,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,103,103,28,0.6126278381226427,0.6067575097084046,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,103,103,29,0.6014365240678949,0.6135197639465332,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,103,103,30,0.6043823957443237,0.6093844791253408,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,103,103,31,0.5955496783983909,0.6086113651593527,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,103,103,32,0.6041413459737422,0.6051652789115906,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,103,103,33,0.5949123451265238,0.6028295715649923,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,103,103,34,0.5982428122374971,0.6028158068656921,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,103,103,35,0.6002050506866584,0.6080938577651978,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,103,103,36,0.5998756410711903,0.6090245167414348,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,103,103,37,0.5958188292333635,0.606252376238505,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,103,103,38,0.6024722578161854,0.6033993164698283,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,103,103,39,0.59548488814952,0.6030612428983052,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,104,104,1,0.7458277546753318,0.6938485741615296,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,104,104,2,0.7224489601991945,0.6935078740119934,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,104,104,3,0.7149253194614992,0.6921553651491801,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,104,104,4,0.698310006473024,0.6891677618026734,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,104,104,5,0.6958772954294237,0.6810454567273457,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,104,104,6,0.6787310131525589,0.6668244361877441,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,104,104,7,0.6626664773892548,0.6511604348818462,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,104,104,8,0.6502776034807755,0.6419105688730876,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,104,104,9,0.6478166842864732,0.631908122698466,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,104,104,10,0.6412838788355811,0.6282967845598857,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,104,104,11,0.6386666176682811,0.6225655317306519,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,104,104,12,0.6339044389078172,0.6225020527839661,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,104,104,13,0.636275831925667,0.6312555789947509,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,104,104,14,0.6352737475249727,0.6223994334538777,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,104,104,15,0.6240382527900954,0.6192469517389934,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,104,104,16,0.6243913294905323,0.6174186746279399,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,104,104,17,0.6153561553712619,0.6148408571879069,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,104,104,18,0.6211169685347605,0.6131252725919087,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,104,104,19,0.6146607348474405,0.6112556695938111,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,104,104,20,0.6148632704201391,0.6150467952092489,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,104,104,21,0.6076892978053982,0.6146288871765136,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,104,104,22,0.6080152503514694,0.629659241437912,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,104,104,23,0.6053754515567068,0.6083183964093526,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,104,104,24,0.6035086633795399,0.6086307207743327,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,104,104,25,0.6099684369766106,0.6066633661588033,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,104,104,26,0.6027110360436521,0.6067475914955139,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,104,104,27,0.6101584409253072,0.6044434825579326,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,104,104,28,0.6061651706695557,0.6071097135543824,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,104,104,29,0.5995119244365369,0.6158786892890931,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,104,104,30,0.6045989434597856,0.6019142429033916,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,104,104,31,0.597167268647986,0.6096379518508911,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,104,104,32,0.6074673755694244,0.6088992794354756,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,104,104,33,0.5988880436299211,0.6005156358083089,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,104,104,34,0.5934974935095189,0.6028683026631673,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,104,104,35,0.5938171905986334,0.6045359611511231,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,104,104,36,0.5981078107478255,0.6049554546674093,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,104,104,37,0.5961904798523855,0.6068861027558644,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,104,104,38,0.5943055531736148,0.599505356947581,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,104,104,39,0.593098745507709,0.6001038153966268,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,104,104,40,0.5856935063661155,0.601671572526296,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,104,104,41,0.5884379279815545,0.6021904071172078,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,104,104,42,0.5895198275477199,0.6003519932428996,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,104,104,43,0.5868700121418905,0.6036182681719462,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,105,105,1,0.7514424920082092,0.692874280611674,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,105,105,2,0.716116749634177,0.6919350703557332,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,105,105,3,0.7118732353388253,0.6887182116508483,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,105,105,4,0.6928419117200173,0.6829456249872844,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,105,105,5,0.6910619614487987,0.6734729131062825,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,105,105,6,0.6789816638170663,0.6685840447743734,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,105,105,7,0.6764419503131155,0.6526620308558146,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,105,105,8,0.6645235570810609,0.6434611082077026,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,105,105,9,0.6596497994358257,0.6396999637285868,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,105,105,10,0.6524462770607512,0.634283713499705,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,105,105,11,0.6468179225921631,0.6282787044843038,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,105,105,12,0.6430385931063507,0.6239463448524475,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,105,105,13,0.6415187554844355,0.6196978767712911,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,105,105,14,0.6310128529193038,0.620938374598821,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,105,105,15,0.6286968982825845,0.6144130945205688,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,105,105,16,0.6277771915419627,0.6146974285443624,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,105,105,17,0.6249601083286738,0.6159208695093791,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,105,105,18,0.6273541147426024,0.6167464633782704,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,105,105,19,0.6232309775837397,0.6112878282864889,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,105,105,20,0.6260793138358552,0.6158635934193929,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,105,105,21,0.6154430417691247,0.6112777908643087,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,105,105,22,0.6079095783880202,0.6063682119051615,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,105,105,23,0.6128724187107409,0.6113844037055969,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,105,105,24,0.6141540852643675,0.6139567176500956,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,105,105,25,0.6074441600654085,0.6129260063171387,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,105,105,26,0.6034055887642553,0.6081753253936768,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,105,105,27,0.6075533668873674,0.6087987780570984,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,106,106,1,0.7334504248732228,0.693475075562795,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,106,106,2,0.7180335754055088,0.6932110706965129,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,106,106,3,0.7079072624950086,0.6919190208117167,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,106,106,4,0.7001360028477038,0.6883952657381693,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,106,106,5,0.699379721940574,0.6803099592526753,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,106,106,6,0.6897567783371877,0.665448005994161,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,106,106,7,0.669434611069954,0.6503751118977864,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,106,106,8,0.6620323546862198,0.6378084500630696,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,106,106,9,0.659336922532421,0.6367034832636516,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,106,106,10,0.6470265479411109,0.6300947626431783,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,106,106,11,0.6469144598912384,0.6211044152577718,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,106,106,12,0.6393252984952118,0.6179178953170776,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,106,106,13,0.6340494145781307,0.6160175720850627,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,106,106,14,0.6312153551538112,0.6144598166147868,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,106,106,15,0.6318262653835749,0.6123731096585592,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,106,106,16,0.6296964631242267,0.6111242016156514,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,106,106,17,0.6197457242820222,0.6086238344510396,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,106,106,18,0.631739952806699,0.6115443269411723,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,106,106,19,0.6143578104043411,0.6103485862414042,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,106,106,20,0.6178076449087111,0.6137388348579407,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,106,106,21,0.6127113730220471,0.607306714852651,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,106,106,22,0.616952415240013,0.6085410197575887,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,106,106,23,0.6091116242489573,0.6080806016921997,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,106,106,24,0.6068784018694344,0.6079011877377828,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,106,106,25,0.6099834048141868,0.6181450029214223,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,106,106,26,0.6109345545202999,0.6060715754826863,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,106,106,27,0.6059291655734435,0.6075884183247884,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,106,106,28,0.6098253322859942,0.6050483385721842,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,106,106,29,0.5996563212346222,0.6084288636843364,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,106,106,30,0.6004805383035692,0.6043988267580668,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,106,106,31,0.5972598392074391,0.6029900511105856,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,106,106,32,0.6012978882102643,0.6077881137530009,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,106,106,33,0.5965657537266359,0.6045705835024516,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,106,106,34,0.5925253771119199,0.6091537853082021,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,106,106,35,0.590871227999865,0.6060542146364848,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,106,106,36,0.6021704401000071,0.6071849266688029,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,107,107,1,0.7527332366523096,0.693254276116689,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,107,107,2,0.7247731988712892,0.6930426319440206,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,107,107,3,0.7145303740339765,0.6924004991849263,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,107,107,4,0.7058208039251425,0.6901737809181213,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,107,107,5,0.7049437973458889,0.6851975321769714,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,107,107,6,0.6871982772471541,0.6771305720011394,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,107,107,7,0.6793889080063772,0.6657567660013834,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,107,107,8,0.6748980071585057,0.6538362145423889,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,107,107,9,0.6606780836137675,0.6434568285942077,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,107,107,10,0.6566140479960684,0.6366371115048727,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,107,107,11,0.6577963222891597,0.6298415104548136,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,107,107,12,0.6503478915004407,0.6257093588511149,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,107,107,13,0.64526174028041,0.6235013524691264,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,107,107,14,0.6366985147282228,0.619280751546224,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,107,107,15,0.6336879336227805,0.6184335470199585,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,107,107,16,0.6295032450708292,0.615786592165629,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,107,107,17,0.6256904086824191,0.6152590632438659,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,107,107,18,0.6266331935332994,0.6115554134051006,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,107,107,19,0.6242981351028054,0.611555568377177,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,107,107,20,0.6233416128966768,0.6118279695510864,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,107,107,21,0.6164052324779963,0.6128885269165039,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,107,107,22,0.612744824360993,0.6093068162600199,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,107,107,23,0.6154597997665405,0.607401716709137,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,107,107,24,0.6101487880035982,0.606788945198059,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,107,107,25,0.6157928583985668,0.6096970717112223,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,107,107,26,0.616604316032539,0.6094765941301982,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,107,107,27,0.6101388890864485,0.6063591162363688,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,107,107,28,0.6039023348840616,0.6052603403727214,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,107,107,29,0.6126636650602696,0.6085264086723328,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,107,107,30,0.6077491489507384,0.6080283204714457,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,107,107,31,0.6005448471691649,0.600815761089325,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,107,107,32,0.6041210642305471,0.6018322388331095,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,107,107,33,0.6013062687243446,0.6010074257850647,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,107,107,34,0.6008004172373627,0.5998862425486247,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,107,107,35,0.6080145522699518,0.605298380057017,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,107,107,36,0.6005408571938337,0.6029764215151469,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,107,107,37,0.5957890617645393,0.6016227881113688,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,107,107,38,0.5955252379684125,0.6053874651590984,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,107,107,39,0.589466416229636,0.5996324976285299,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,107,107,40,0.6020226887727188,0.6006783644358317,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,107,107,41,0.5981116325168286,0.602037254969279,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,107,107,42,0.5932145790528442,0.6006659507751465,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,107,107,43,0.6027202954736807,0.6035305023193359,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,107,107,44,0.5897129763991146,0.6009790579477946,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,108,108,1,0.7516619492385347,0.6933409094810485,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,108,108,2,0.7181415083044667,0.6933903058369955,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,108,108,3,0.7104835378921638,0.6918797532717387,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,108,108,4,0.6949924533650026,0.6861356536547343,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,108,108,5,0.6876618892459546,0.6762200593948364,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,108,108,6,0.674471000493583,0.6605030457178752,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,108,108,7,0.6687525904784768,0.6495471676190694,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,108,108,8,0.6532185582791344,0.6381039381027221,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,108,108,9,0.6464910598124488,0.6273192167282104,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,108,108,10,0.6436984074317803,0.6217879970868428,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,108,108,11,0.6398167185864206,0.621151347955068,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
16,108,108,12,0.6378385010412184,0.6179732004801433,0.0005136065687278436,8,4,32,32,0.5,64,75,0.0,0.2,5,3,0.7,False,42
