trial_number,f1,depth_multiplier,f2,kernel_length,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
11,8,6,48,32,0.5,0.0007030098539133861,64,75,0.0,0.2,5,3,0.7,False,42,59,59,0.6,0.4,0.5357142857142857,45,8.499210729030892,0.0013114649918861687,0.029143666486359306,0.02210235595703125,5794,0.0,60.765625,0.5759876011791876,0.6017098164154311,0.6058394948641459,19,24
11,8,6,48,32,0.5,0.0007030098539133861,64,75,0.0,0.2,5,3,0.7,False,42,60,60,0.8181818181818182,0.8333333333333333,0.9214876033057852,44,6.670116980036255,0.0014704920467920601,0.033420273790728636,0.02210235595703125,5794,0.0,60.765625,0.6026700947244289,0.6168092054835821,0.6099175333976745,14,19
11,8,6,48,32,0.5,0.0007030098539133861,64,75,0.0,0.2,5,3,0.7,False,42,61,61,0.7209302325581395,0.76,0.854978354978355,43,7.876988123985939,0.002865835966076702,0.0666473480482954,0.02210235595703125,5794,0.0,60.765625,0.5948931327310659,0.6090263320227801,0.6004573861757915,17,22
11,8,6,48,32,0.5,0.0007030098539133861,64,75,0.0,0.2,5,3,0.7,False,42,62,62,0.8666666666666667,0.8421052631578948,0.9841897233201582,45,12.545885648985859,0.0012345699942670763,0.027434888761490583,0.02210235595703125,5794,0.0,60.765625,0.5789212246062392,0.57716556979438,0.6094749808311463,31,36
11,8,6,48,32,0.5,0.0007030098539133861,64,75,0.0,0.2,5,3,0.7,False,42,63,63,0.4883720930232558,0.15384615384615385,0.43939393939393945,43,9.906939013977535,0.0018766840221360326,0.04364381446827983,0.02210235595703125,5794,0.0,60.765625,0.5873841936305418,0.5933838224006911,0.6001091519991557,21,26
11,8,6,48,32,0.5,0.0007030098539133861,64,75,0.0,0.2,5,3,0.7,False,42,64,64,0.6222222222222222,0.41379310344827586,0.7944664031620553,45,11.110797741042916,0.0028764510061591864,0.06392113347020414,0.02210235595703125,5794,0.0,60.765625,0.5808561161413031,0.5850006862212036,0.6034060517946879,24,29
11,8,6,48,32,0.5,0.0007030098539133861,64,75,0.0,0.2,5,3,0.7,False,42,65,65,0.7777777777777778,0.7727272727272727,0.8988095238095237,45,7.893476705008652,0.0012520310119725764,0.027822911377168365,0.02210235595703125,5794,0.0,60.765625,0.5948204160746882,0.6002598516011642,0.6111347317695618,16,21
11,8,6,48,32,0.5,0.0007030098539133861,64,75,0.0,0.2,5,3,0.7,False,42,66,66,0.5777777777777777,0.6122448979591837,0.6422924901185771,45,7.701701491023414,0.0012377839884720743,0.027506310854934983,0.02210235595703125,5794,0.0,60.765625,0.5934675750085863,0.6000222897125502,0.6017374157905578,17,22
11,8,6,48,32,0.5,0.0007030098539133861,64,75,0.0,0.2,5,3,0.7,False,42,67,67,0.6,0.4,0.658102766798419,45,13.124370057019405,0.0019265500013716519,0.04281222225270337,0.02210235595703125,5794,0.0,60.765625,0.5754938277147584,0.5806927958787498,0.5977665940920512,32,37
11,8,6,48,32,0.5,0.0007030098539133861,64,75,0.0,0.2,5,3,0.7,False,42,68,68,0.6,0.5263157894736841,0.691699604743083,45,13.123361716978252,0.0020424160175025463,0.0453870226111677,0.02210235595703125,5794,0.0,60.765625,0.5697754404302371,0.5824404323505143,0.5997835834821065,32,37
11,8,6,48,32,0.5,0.0007030098539133861,64,75,0.0,0.2,5,3,0.7,False,42,69,69,0.5555555555555556,0.6000000000000001,0.5833333333333334,45,5.68746592401294,0.0012673260062001646,0.028162800137781437,0.02210235595703125,5794,0.0,60.765625,0.604351263935283,0.6207272167933189,0.616065529982249,11,16
11,8,6,48,32,0.5,0.0007030098539133861,64,75,0.0,0.2,5,3,0.7,False,42,70,70,0.7333333333333333,0.7142857142857143,0.8221343873517787,45,8.08055507199606,0.0013050400302745402,0.02900088956165645,0.02210235595703125,5794,0.0,60.765625,0.5918568766723245,0.6033203359377586,0.6116385618845622,18,23
11,8,6,48,32,0.5,0.0007030098539133861,64,75,0.0,0.2,5,3,0.7,False,42,71,71,0.9333333333333333,0.9302325581395349,0.984189723320158,45,5.29358845599927,0.0012402980355545878,0.02756217856787973,0.02210235595703125,5794,0.0,60.765625,0.6117272973060608,0.6305185313952171,0.6193038860956828,10,15
11,8,6,48,32,0.5,0.0007030098539133861,64,75,0.0,0.2,5,3,0.7,False,42,72,72,0.9111111111111111,0.9130434782608695,0.942687747035573,45,7.596949017024599,0.0012993129785172641,0.028873621744828094,0.02210235595703125,5794,0.0,60.765625,0.5958089555724192,0.6048590156991603,0.6067427158355713,15,20
11,8,6,48,32,0.5,0.0007030098539133861,64,75,0.0,0.2,5,3,0.7,False,42,73,73,0.6,0.5714285714285713,0.6778656126482213,45,7.769279616011772,0.0018642530194483697,0.04142784487663044,0.02210235595703125,5794,0.0,60.765625,0.5924813883789515,0.6099493402545735,0.6073097507158915,16,21
11,8,6,48,32,0.5,0.0007030098539133861,64,75,0.0,0.2,5,3,0.7,False,42,74,74,0.7111111111111111,0.6976744186046512,0.6428571428571428,45,8.883774533984251,0.0018727039569057524,0.041615643486794494,0.02210235595703125,5794,0.0,60.765625,0.5896539364830923,0.5926198772454666,0.6029384136199951,19,24
11,8,6,48,32,0.5,0.0007030098539133861,64,75,0.0,0.2,5,3,0.7,False,42,75,75,0.8536585365853658,0.8571428571428572,0.9142857142857143,41,9.403624243976083,0.0018698410131037235,0.0456058783683835,0.02210235595703125,5794,0.0,60.765625,0.5798693481138197,0.5938509263224521,0.6045096556345622,22,27
11,8,6,48,32,0.5,0.0007030098539133861,64,75,0.0,0.2,5,3,0.7,False,42,76,76,0.6222222222222222,0.41379310344827586,0.5928853754940712,45,10.510944288980681,0.001845815044362098,0.04101811209693551,0.02210235595703125,5794,0.0,60.765625,0.5839409717058731,0.5971041028782472,0.605092187722524,24,29
11,8,6,48,32,0.5,0.0007030098539133861,64,75,0.0,0.2,5,3,0.7,False,42,77,77,0.6,0.7000000000000001,0.6865079365079365,45,6.582802215998527,0.00196440500440076,0.04365344454223911,0.02210235595703125,5794,0.0,60.765625,0.6019693926229315,0.6094891489562342,0.6136441032091776,12,17
11,8,6,48,32,0.5,0.0007030098539133861,64,75,0.0,0.2,5,3,0.7,False,42,78,78,0.5555555555555556,0.6,0.5691699604743083,45,7.418970516009722,0.0014057500520721078,0.031238890046046842,0.02210235595703125,5794,0.0,60.765625,0.5886957408007929,0.608507971642381,0.6076788306236267,16,21
11,8,6,48,32,0.5,0.0007030098539133861,64,75,0.0,0.2,5,3,0.7,False,42,79,79,0.575,0.5853658536585366,0.6375,40,10.55861912999535,0.0018795490032061934,0.046988725080154836,0.02210235595703125,5794,0.0,60.765625,0.576297272059877,0.5874969393520032,0.6063211361567179,25,30
11,8,6,48,32,0.5,0.0007030098539133861,64,75,0.0,0.2,5,3,0.7,False,42,80,80,0.6,0.5000000000000001,0.6640316205533596,45,13.044729038025253,0.00288273801561445,0.06406084479143222,0.02210235595703125,5794,0.0,60.765625,0.5771275238465454,0.5785152801012589,0.602663254737854,31,36
11,8,6,48,32,0.5,0.0007030098539133861,64,75,0.0,0.2,5,3,0.7,False,42,81,81,0.4888888888888889,0.0,0.9051383399209485,45,8.776588873006403,0.001285066013224423,0.028557022516098287,0.02210235595703125,5794,0.0,60.765625,0.587910677921974,0.5997406582711107,0.604351278146108,20,25
11,8,6,48,32,0.5,0.0007030098539133861,64,75,0.0,0.2,5,3,0.7,False,42,82,82,0.5777777777777777,0.6885245901639344,0.8517786561264823,45,8.322887532995082,0.001989896991290152,0.044219933139781155,0.02210235595703125,5794,0.0,60.765625,0.58979044122211,0.5975439134290663,0.6024498621622721,17,22
11,8,6,48,32,0.5,0.0007030098539133861,64,75,0.0,0.2,5,3,0.7,False,42,83,83,0.7105263157894737,0.5925925925925926,0.8670360110803323,38,6.719930155028123,0.0013525310205295682,0.035592921592883374,0.02210235595703125,5794,0.0,60.765625,0.5946770472041631,0.6096117870282318,0.614137065410614,14,19
11,8,6,48,32,0.5,0.0007030098539133861,64,75,0.0,0.2,5,3,0.7,False,42,84,84,0.6590909090909091,0.6511627906976744,0.7639751552795031,44,12.320452736981679,0.0019613319891504943,0.044575727026147594,0.02210235595703125,5794,0.0546875,60.765625,0.5737627269858021,0.5775754471956673,0.5977377971013387,30,35
