parameter_name,parameter_value,hidden_size,num_layers,dropout_rate,bidirectional,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,12,12,0.4666666666666667,0.14285714285714285,0.43253968253968256,45,4.007761338260025,0.0017971079796552658,0.03993573288122813,0.02417755126953125,6338,0.00390625,86.181640625,0.6764336539940401,0.6948051457152222,0.6934421261151632,1,11
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,13,13,0.5142857142857142,0.48484848484848486,0.46405228758169936,35,5.974357497878373,0.0015046331100165844,0.04298951742904527,0.02417755126953125,6338,0.0390625,86.181640625,0.6208618938019781,0.670873070305044,0.6916117032368978,11,21
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,14,14,0.6,0.6896551724137931,0.5316205533596838,45,5.131216087844223,0.0018663760274648666,0.04147502283255259,0.02417755126953125,6338,0.0,86.181640625,0.6565342188784571,0.6883019728190971,0.6919368545214335,6,16
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,15,15,0.4444444444444444,0.4186046511627907,0.48221343873517786,45,3.6317834481596947,0.0019121556542813778,0.04249234787291951,0.02417755126953125,6338,0.0078125,86.181640625,0.6617358412706491,0.6933271871371702,0.6934141318003336,2,12
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,16,16,0.4666666666666667,0.2,0.575098814229249,45,4.112410912755877,0.0013632159680128098,0.03029368817806244,0.02417755126953125,6338,0.00390625,86.181640625,0.6660016671274648,0.6910410555023135,0.6918977459271749,3,13
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,17,17,0.5714285714285714,0.5714285714285714,0.5840909090909091,42,4.273730837274343,0.0026162429712712765,0.06229149931598277,0.02417755126953125,6338,0.0,86.181640625,0.6423407937541152,0.6851790822816618,0.6895579973856608,6,16
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,18,18,0.5333333333333333,0.27586206896551724,0.5,45,5.285985622089356,0.0015368717722594738,0.03415270605021053,0.02417755126953125,6338,0.00390625,86.181640625,0.6395874271790186,0.6843742484396155,0.6891101757685344,7,17
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,19,19,0.5111111111111111,0.5416666666666666,0.5316205533596838,45,3.279487580060959,0.0020147538743913174,0.04477230831980705,0.02417755126953125,6338,0.00390625,86.181640625,0.6516836493304281,0.691330787358862,0.6918582161267598,3,13
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,20,20,0.5111111111111111,0.6071428571428571,0.4960474308300395,45,3.446503472980112,0.0018704156391322613,0.04156479198071692,0.02417755126953125,6338,0.0,86.181640625,0.6553937657312914,0.6900024603713643,0.6924708684285482,4,14
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,21,21,0.5111111111111111,0.3888888888888889,0.48412698412698413,45,2.85759249702096,0.0019316161051392555,0.0429248023364279,0.02417755126953125,6338,0.0,86.181640625,0.6733265618483225,0.6951983846498259,0.694981582959493,1,11
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,22,22,0.5555555555555556,0.4444444444444444,0.5039525691699605,45,3.20864816615358,0.0014186836779117584,0.03152630395359463,0.02417755126953125,6338,0.00390625,86.181640625,0.6714186862562642,0.6924837651577863,0.695244570573171,2,12
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,23,23,0.5454545454545454,0.6296296296296297,0.5330578512396694,44,3.6847728532738984,0.0020897220820188522,0.04749368368224664,0.02417755126953125,6338,0.0,86.181640625,0.6512080548387585,0.6877692341804504,0.6927135825157166,5,15
