parameter_name,parameter_value,kernel,C,gamma,degree,coef0,class_weight,csp_components,fold,subject,accuracy,f1_score,roc_auc
gamma,auto,rbf,1.0,auto,3,0.0,balanced,6,71,71,0.6444444444444445,0.4666666666666667,0.8992094861660079
gamma,auto,rbf,1.0,auto,3,0.0,balanced,6,72,72,0.9333333333333333,0.9361702127659575,0.9822134387351779
gamma,auto,rbf,1.0,auto,3,0.0,balanced,6,73,73,0.7333333333333333,0.7142857142857143,0.774703557312253
gamma,auto,rbf,1.0,auto,3,0.0,balanced,6,74,74,0.6444444444444445,0.5294117647058824,0.5793650793650794
gamma,auto,rbf,1.0,auto,3,0.0,balanced,6,75,75,0.8048780487804879,0.75,0.9214285714285714
gamma,auto,rbf,1.0,auto,3,0.0,balanced,6,76,76,0.6666666666666666,0.6153846153846154,0.6106719367588933
gamma,auto,rbf,1.0,auto,3,0.0,balanced,6,77,77,0.5111111111111111,0.5769230769230769,0.5734126984126984
gamma,auto,rbf,1.0,auto,3,0.0,balanced,6,78,78,0.4888888888888889,0.6229508196721312,0.5553359683794467
gamma,auto,rbf,1.0,auto,3,0.0,balanced,6,79,79,0.625,0.4444444444444444,0.69
gamma,auto,rbf,1.0,auto,3,0.0,balanced,6,80,80,0.5111111111111111,0.0,0.6482213438735178
gamma,auto,rbf,1.0,auto,3,0.0,balanced,6,81,81,0.4888888888888889,0.0,0.5059288537549408
gamma,auto,rbf,1.0,auto,3,0.0,balanced,6,82,82,0.5555555555555556,0.6875,0.7233201581027668
gamma,auto,rbf,1.0,auto,3,0.0,balanced,6,83,83,0.5526315789473685,0.19047619047619047,0.8753462603878117
gamma,auto,rbf,1.0,auto,3,0.0,balanced,6,84,84,0.6590909090909091,0.6511627906976745,0.7453416149068324
gamma,auto,rbf,1.0,auto,3,0.0,balanced,6,85,85,0.5909090909090909,0.7,0.9523809523809523
gamma,auto,rbf,1.0,auto,3,0.0,balanced,6,86,86,0.6590909090909091,0.5161290322580645,0.8695652173913043
gamma,auto,rbf,1.0,auto,3,0.0,balanced,6,87,87,0.5333333333333333,0.6557377049180327,0.5632411067193676
gamma,auto,rbf,1.0,auto,3,0.0,balanced,6,88,88,0.4909090909090909,0.17647058823529413,0.5873015873015873
gamma,auto,rbf,1.0,auto,3,0.0,balanced,6,89,89,0.7555555555555555,0.7659574468085106,0.7658730158730159
gamma,auto,rbf,1.0,auto,3,0.0,balanced,6,90,90,0.5333333333333333,0.46153846153846156,0.5691699604743083
gamma,auto,rbf,1.0,auto,3,0.0,balanced,6,91,91,0.4772727272727273,0.6461538461538462,0.7871900826446281
gamma,auto,rbf,1.0,auto,3,0.0,balanced,6,92,92,0.5714285714285714,0.3684210526315789,0.6666666666666667
gamma,auto,rbf,1.0,auto,3,0.0,balanced,6,93,93,0.8444444444444444,0.8205128205128205,0.9347826086956522
gamma,auto,rbf,1.0,auto,3,0.0,balanced,6,94,94,0.9772727272727273,0.9787234042553191,1.0
