parameter_name,parameter_value,kernel,C,gamma,degree,coef0,class_weight,csp_components,fold,subject,accuracy,f1_score,roc_auc
C,1.0,linear,1.0,scale,3,0.0,balanced,6,28,28,0.4888888888888889,0.4888888888888889,0.5513833992094861
C,1.0,linear,1.0,scale,3,0.0,balanced,6,29,29,0.8222222222222222,0.8461538461538461,1.0
C,1.0,linear,1.0,scale,3,0.0,balanced,6,30,30,0.5333333333333333,0.08695652173913043,0.6785714285714286
C,1.0,linear,1.0,scale,3,0.0,balanced,6,31,31,0.8888888888888888,0.8936170212765957,0.9664031620553359
C,1.0,linear,1.0,scale,3,0.0,balanced,6,32,32,0.6818181818181818,0.7666666666666667,0.9440993788819876
C,1.0,linear,1.0,scale,3,0.0,balanced,6,33,33,0.7333333333333333,0.6666666666666666,0.8537549407114624
C,1.0,linear,1.0,scale,3,0.0,balanced,6,34,34,0.8666666666666667,0.8888888888888888,0.9801587301587301
C,1.0,linear,1.0,scale,3,0.0,balanced,6,35,35,0.6222222222222222,0.41379310344827586,0.8339920948616601
C,1.0,linear,1.0,scale,3,0.0,balanced,6,36,36,0.38636363636363635,0.47058823529411764,0.4297520661157025
C,1.0,linear,1.0,scale,3,0.0,balanced,6,37,37,0.5111111111111111,0.0,0.5671936758893281
C,1.0,linear,1.0,scale,3,0.0,balanced,6,38,38,0.5333333333333333,0.43243243243243246,0.5889328063241107
C,1.0,linear,1.0,scale,3,0.0,balanced,6,39,39,0.5,0.5416666666666666,0.5196687370600415
C,1.0,linear,1.0,scale,3,0.0,balanced,6,40,40,0.5111111111111111,0.5416666666666666,0.5297619047619048
C,1.0,linear,1.0,scale,3,0.0,balanced,6,41,41,0.7555555555555555,0.7027027027027027,0.7797619047619048
C,1.0,linear,1.0,scale,3,0.0,balanced,6,42,42,0.9111111111111111,0.9130434782608695,0.9762845849802372
C,1.0,linear,1.0,scale,3,0.0,balanced,6,43,43,0.8,0.7567567567567568,0.9209486166007905
C,1.0,linear,1.0,scale,3,0.0,balanced,6,44,44,0.7241379310344828,0.6923076923076923,0.8285714285714286
C,1.0,linear,1.0,scale,3,0.0,balanced,6,45,45,0.5555555555555556,0.2857142857142857,0.8102766798418972
C,1.0,linear,1.0,scale,3,0.0,balanced,6,46,46,0.6666666666666666,0.6666666666666666,0.7312252964426877
C,1.0,linear,1.0,scale,3,0.0,balanced,6,47,47,0.5777777777777777,0.6885245901639344,0.5932539682539684
C,1.0,linear,1.0,scale,3,0.0,balanced,6,48,48,0.7647058823529411,0.75,0.9714285714285714
C,1.0,linear,1.0,scale,3,0.0,balanced,6,49,49,0.8444444444444444,0.8444444444444444,0.9505928853754941
C,1.0,linear,1.0,scale,3,0.0,balanced,6,50,50,0.5333333333333333,0.16,0.6146245059288538
C,1.0,linear,1.0,scale,3,0.0,balanced,6,51,51,0.5777777777777777,0.17391304347826086,0.5476190476190477
C,1.0,linear,1.0,scale,3,0.0,balanced,6,52,52,0.7804878048780488,0.7096774193548387,0.8205741626794258
C,1.0,linear,1.0,scale,3,0.0,balanced,6,53,53,0.5581395348837209,0.5581395348837209,0.5670995670995671
C,1.0,linear,1.0,scale,3,0.0,balanced,6,54,54,0.5641025641025641,0.6382978723404256,0.7744565217391304
C,1.0,linear,1.0,scale,3,0.0,balanced,6,55,55,0.8666666666666667,0.8421052631578947,0.9229249011857708
C,1.0,linear,1.0,scale,3,0.0,balanced,6,56,56,0.8636363636363636,0.8695652173913043,0.915289256198347
C,1.0,linear,1.0,scale,3,0.0,balanced,6,57,57,0.5777777777777777,0.6415094339622641,0.7162698412698413
C,1.0,linear,1.0,scale,3,0.0,balanced,6,58,58,0.6444444444444445,0.5555555555555556,0.6547619047619048
C,1.0,linear,1.0,scale,3,0.0,balanced,6,59,59,0.5111111111111111,0.0,0.4583333333333333
C,1.0,linear,1.0,scale,3,0.0,balanced,6,60,60,0.7727272727272727,0.782608695652174,0.9214876033057852
C,1.0,linear,1.0,scale,3,0.0,balanced,6,61,61,0.7209302325581395,0.6666666666666666,0.8419913419913421
C,1.0,linear,1.0,scale,3,0.0,balanced,6,62,62,0.9111111111111111,0.9090909090909091,0.9782608695652175
C,1.0,linear,1.0,scale,3,0.0,balanced,6,63,63,0.4883720930232558,0.0,0.5930735930735931
C,1.0,linear,1.0,scale,3,0.0,balanced,6,64,64,0.6444444444444445,0.7333333333333333,0.7845849802371542
C,1.0,linear,1.0,scale,3,0.0,balanced,6,65,65,0.6888888888888889,0.7407407407407407,0.7976190476190477
C,1.0,linear,1.0,scale,3,0.0,balanced,6,66,66,0.5111111111111111,0.6206896551724138,0.5039525691699605
C,1.0,linear,1.0,scale,3,0.0,balanced,6,67,67,0.5111111111111111,0.15384615384615385,0.6027667984189724
C,1.0,linear,1.0,scale,3,0.0,balanced,6,68,68,0.5555555555555556,0.23076923076923078,0.7272727272727272
