parameter_name,parameter_value,F1,D,F2,kernel_length,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,epoch,train_loss,val_loss,learning_rate,f1,depth_multiplier,f2
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,22,0.5925016154845556,0.5740904132525126,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,23,0.5991638153791428,0.5751611868540446,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,24,0.5908123308962042,0.572952800989151,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,25,0.5857458886775103,0.5766141732533773,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,26,0.590626086249496,0.5661336978276571,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,27,0.5933161393711062,0.5700022061665853,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,28,0.587992330617977,0.5770240942637126,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,29,0.5831545580065611,0.5666664242744446,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,30,0.5788904814557596,0.570512342453003,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,31,0.5881934949394428,0.5709967811902364,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,32,0.5795489150014791,0.5691385765870413,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,33,0.5850757319818843,0.5683326780796051,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,34,0.5815613174980337,0.567380279302597,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,35,0.5759522792967883,0.5667405505975087,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,36,0.5820169859763348,0.5659149964650472,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,37,0.576460856831435,0.5665701190630595,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,38,0.5822542576175748,0.5678648769855499,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,39,0.5745502830003247,0.5666505038738251,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,40,0.5772479002674421,0.5655981461207072,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,41,0.5769886295452262,0.5671424229939779,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,42,0.5757776501052307,0.5676663418610891,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,43,0.5701152996131869,0.5699980517228445,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,44,0.5750396497773401,0.5684525748093923,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,45,0.5827086816231409,0.5697131554285685,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,46,0.5831039672096571,0.5712841272354126,0.001,8,2,16
kernel_length,32,8,2,16,32,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,47,0.5768646722038587,0.5712081909179687,0.001,8,2,16
