parameter_name,parameter_value,hidden_size,num_layers,dropout_rate,bidirectional,learning_rate,batch_size,epochs,weight_decay,fold,subject,accuracy,f1_score,roc_auc,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,50,50,0.5111111111111111,0.0,0.458498023715415,11.826522796000063,0.003127099000266753,0.06949108889481674,0.2091379165649414,54146,0.0,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,51,51,0.5333333333333333,0.0,0.4523809523809524,11.822768728001392,0.003080724003666546,0.06846053341481213,0.2091379165649414,54146,0.00390625,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,52,52,0.5365853658536586,0.0,0.7033492822966506,11.826589424999838,0.002951028000097722,0.07197629268531029,0.2091379165649414,54146,0.00390625,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,53,53,0.4883720930232558,0.0,0.4989177489177489,11.822971688001417,0.0030031990027055144,0.06984183727222126,0.2091379165649414,54146,0.0,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,54,54,0.5897435897435898,0.0,0.4211956521739131,11.825872220004385,0.0029127540037734434,0.07468600009675495,0.2091379165649414,54146,0.00390625,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,55,55,0.5111111111111111,0.0,0.47430830039525695,11.816722379000566,0.0030583750049117953,0.0679638889980399,0.2091379165649414,54146,0.0,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,56,56,0.5,0.0,0.5650826446280992,11.812014620001719,0.003028343002370093,0.06882597732659301,0.2091379165649414,54146,0.00390625,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,57,57,0.5333333333333333,0.0,0.5357142857142858,11.83012747400062,0.00303630500275176,0.06747344450559467,0.2091379165649414,54146,0.00390625,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,58,58,0.5333333333333333,0.0,0.35218253968253965,11.82499144400208,0.003025758000148926,0.06723906666997614,0.2091379165649414,54146,0.00390625,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,59,59,0.5333333333333333,0.0,0.5347222222222222,11.828286512994964,0.0030608189990743995,0.0680181999794311,0.2091379165649414,54146,0.0,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,60,60,0.5,0.0,0.5289256198347108,11.825956378997944,0.003002570003445726,0.06824022735103923,0.2091379165649414,54146,0.00390625,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,61,61,0.4883720930232558,0.0,0.498917748917749,11.812446941003145,0.0030099040013737977,0.06999776747380924,0.2091379165649414,54146,0.00390625,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,62,62,0.5111111111111111,0.0,0.45454545454545453,11.814298028999474,0.0030322539969347417,0.06738342215410538,0.2091379165649414,54146,0.0,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,63,63,0.4883720930232558,0.0,0.5465367965367965,11.836429233000672,0.003044056997168809,0.0707920231899723,0.2091379165649414,54146,0.00390625,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,64,64,0.5111111111111111,0.0,0.4436758893280633,11.832247801998165,0.0030573959957109764,0.0679421332380217,0.2091379165649414,54146,0.00390625,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,65,65,0.5333333333333333,0.0,0.5595238095238095,11.833644708996871,0.003041611998924054,0.06759137775386787,0.2091379165649414,54146,0.0,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,66,66,0.4888888888888889,0.0,0.44071146245059284,11.809096347999002,0.0030423809948842973,0.06760846655298437,0.2091379165649414,54146,0.0078125,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,67,67,0.4888888888888889,0.0,0.5197628458498024,11.811770941996656,0.0030263869994087145,0.06725304443130475,0.2091379165649414,54146,0.0,166.7333984375
